,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
525,3843,1379
526,3753,1422
527,3470,1350
528,3364,1312
529,3140,1230
530,2810,1165
531,2653,1072
532,2573,1034
533,2902,1137
534,3162,1203
535,3349,1232
536,3697,1326
537,3773,1310
538,3757,1442
539,3994,1436
540,4006,1429
541,4058,1428
542,4300,1450
543,4139,1530
544,4226,1495
545,4268,1495
546,4276,1478
547,4370,1480
548,4397,1486
549,4226,1494
550,4421,1457
551,4168,1421
552,4095,1568
553,3937,1413
554,3825,1350
555,3843,1394
556,3628,1291
557,3329,1332
558,3280,1233
559,3090,1132
560,2742,1128
561,2503,1105
562,950,668
563,946,656
564,930,611
565,930,621
566,932,671
567,942,684
568,871,679
569,976,700
570,954,696
571,2426,1015
572,2739,1095
573,3144,1138
574,3230,1212
575,3480,1213
576,3573,1373
577,3909,1394
578,3877,1374
579,3900,1469
580,3947,1453
581,4175,1420
582,4165,1432
583,4105,1520
584,4143,1545
585,4314,1514
586,4166,1506
587,4226,1513
588,4210,1448
589,4209,1509
590,4180,1365
591,3981,1399
592,3969,1426
593,3908,1392
594,3733,1338
595,3544,1391
596,3423,1213
597,3275,1235
598,2926,1136
599,2699,1071
600,2291,1010
601,885,649
602,921,642
603,955,641
604,939,645
605,937,686
606,909,680
607,887,695
608,914,664
609,968,696
610,921,723
611,949,748
612,1043,715
613,883,628
614,884,720
615,2312,981
616,2630,1069
617,2994,1132
618,3106,1148
619,3191,1254
620,3374,1207
621,3652,1309
622,3825,1380
623,3844,1423
624,3912,1400
625,4098,1446
626,3853,1378
627,4093,1474
628,4252,1527
629,4244,1403
630,4187,1486
631,3929,1423
632,3982,1440
633,3912,1488
634,3896,1489
635,3879,1482
636,3901,1474
637,3852,1320
638,3490,1300
639,3623,1399
640,3239,1245
641,3002,1267
642,2838,1211
643,2602,1004
644,919,645
645,954,645
646,886,664
647,971,659
648,914,727
649,916,682
650,989,724
651,918,676
652,930,743
653,979,750
654,920,765
655,1048,794
656,993,722
657,970,760
658,1057,740
659,934,694
660,905,710
661,2221,880
662,2572,1049
663,2805,1086
664,3139,1138
665,3387,1209
666,3536,1267
667,3599,1288
668,3625,1362
669,3845,1396
670,3890,1432
671,4086,1453
672,4060,1407
673,3963,1477
674,4015,1403
675,3944,1417
676,4086,1488
677,4136,1400
678,3928,1389
679,3991,1495
680,3832,1420
681,3759,1375
682,3752,1356
683,3657,1358
684,3631,1365
685,3316,1216
686,3056,1230
687,2974,1102
688,2683,1126
689,2409,1041
690,864,653
691,940,653
692,922,672
693,909,707
694,859,752
695,940,768
696,965,726
697,937,742
698,984,769
699,1004,820
700,987,808
701,984,778
702,1031,761
703,989,775
704,909,790
705,1026,802
706,981,761
707,937,772
708,2307,926
709,2590,1017
710,2863,1128
711,3058,1146
712,3343,1171
713,3454,1314
714,3555,1268
715,3820,1298
716,3675,1291
717,3767,1390
718,3963,1371
719,3774,1430
720,3758,1368
721,4085,1465
722,4026,1370
723,4085,1377
724,3911,1354
725,3775,1415
726,3924,1464
727,3755,1415
728,3660,1374
729,3560,1314
730,3418,1236
731,3148,1222
732,3079,1186
733,2866,1137
734,2471,1004
735,2147,1006
736,902,612
737,967,643
738,898,722
739,1051,658
740,972,717
741,965,769
742,909,784
743,972,754
744,966,770
745,1127,868
746,946,837
747,1041,811
748,1006,846
749,998,872
750,976,866
751,1033,870
752,886,738
753,993,751
754,986,751
755,909,706
756,2241,862
757,2475,958
758,2711,1089
759,3008,1075
760,3163,1234
