,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
1690,4863,1594
1691,4678,1504
1692,4519,1485
1693,4294,1406
1694,4064,1373
1695,4015,1436
1696,2440,970
1697,2732,1012
1698,2924,1140
1699,3042,1137
1700,3255,1133
1701,3341,1276
1702,3468,1173
1703,3588,1260
1704,3642,1300
1705,3891,1197
1706,3752,1277
1707,3861,1405
1708,3712,1309
1709,3680,1278
1710,3812,1322
1711,3775,1351
1712,3663,1334
1713,3617,1313
1714,3467,1265
1715,3233,1257
1716,3199,1183
1717,3001,1123
1718,2781,1091
1719,2567,1079
1720,2249,969
1721,2904,1116
1722,3254,1325
1723,3376,1170
1724,3579,1210
1725,3896,1440
1726,3919,1398
1727,4145,1432
1728,4386,1455
1729,4641,1564
1730,4745,1558
1731,4906,1578
1732,4980,1655
1733,4978,1592
1734,4991,1743
1735,5107,1785
1736,5385,1696
1737,5222,1589
1738,5240,1686
1739,5361,1710
1740,5219,1657
1741,5264,1663
1742,5290,1730
1743,5319,1694
1744,5081,1735
1745,5139,1684
1746,5215,1703
1747,4917,1659
1748,4992,1648
1749,4910,1612
1750,4823,1676
1751,4619,1690
1752,4571,1560
1753,4541,1453
1754,4470,1498
1755,4106,1421
1756,3951,1425
1757,2519,953
1758,2437,977
1759,2770,1107
1760,3061,1135
1761,3110,1177
1762,3301,1197
1763,3326,1209
1764,3440,1272
1765,3596,1312
1766,3632,1353
1767,3472,1449
1768,3666,1312
1769,3589,1299
1770,3542,1336
1771,3489,1293
1772,3307,1242
1773,3503,1151
1774,3388,1234
1775,3115,1224
1776,3045,1210
1777,2822,1067
1778,2559,1004
1779,2205,965
1780,3043,1060
1781,3286,1128
1782,3481,1340
1783,3681,1336
1784,4005,1249
1785,4255,1335
1786,4368,1445
1787,4333,1540
1788,4578,1613
1789,4624,1539
1790,4759,1583
1791,4774,1549
1792,4968,1718
1793,5078,1659
1794,5192,1666
1795,5115,1729
1796,5257,1706
1797,4974,1721
1798,5189,1712
1799,5223,1718
1800,5162,1711
1801,5155,1681
1802,5352,1774
1803,5232,1696
1804,5057,1823
1805,5034,1662
1806,5071,1638
1807,5091,1734
1808,5069,1609
1809,4685,1570
1810,4720,1585
1811,4676,1484
1812,4472,1518
1813,4400,1457
1814,4120,1374
1815,3647,1402
1816,2472,1022
1817,2669,1006
1818,2910,1139
1819,3233,1196
1820,3045,1100
1821,3134,1145
1822,3237,1225
1823,3170,1169
1824,3277,1241
1825,3373,1195
1826,3338,1193
1827,3315,1185
1828,3414,1278
1829,3085,1176
1830,3053,1124
1831,2887,1169
1832,2729,1146
1833,2723,1048
1834,2418,1034
1835,2934,1096
1836,3281,1192
1837,3377,1210
1838,3577,1309
1839,3820,1259
1840,4055,1413
1841,4219,1405
1842,4290,1421
1843,4492,1532
1844,4663,1490
1845,4814,1611
1846,4815,1567
1847,4945,1699
1848,5096,1627
1849,5216,1736
1850,5041,1728
1851,5075,1732
1852,5156,1673
1853,5173,1747
1854,5302,1731
1855,5291,1583
1856,5336,1669
1857,5177,1811
1858,5071,1631
1859,5150,1708
1860,4968,1601
1861,5224,1604
1862,5078,1663
1863,4768,1610
1864,4718,1583
1865,4759,1582
1866,4542,1584
1867,4382,1527
1868,4346,1529
1869,3996,1337
1870,3766,1390
1871,2552,979
1872,2704,1046
1873,2772,1152
1874,2845,1127
1875,2969,1097
1876,3120,1088
1877,3087,1124
1878,3079,1122
1879,3013,1196
1880,2941,1085
1881,2952,1109
1882,2945,1107
1883,2819,1074
1884,2643,1104
1885,2467,1070
1886,2929,1043
1887,3135,1141
1888,3471,1242
1889,3585,1337
1890,3875,1436
1891,4150,1344
1892,4213,1409
1893,4200,1381
1894,4433,1521
1895,4633,1651
1896,4750,1530
1897,4799,1575
1898,4675,1618
1899,5032,1616
1900,5037,1659
1901,5071,1636
1902,5352,1565
1903,5289,1679
1904,5136,1773
1905,5216,1789
1906,5224,1713
1907,5034,1682
1908,5172,1670
1909,5162,1615
1910,5102,1650
1911,4760,1659
1912,4990,1651
1913,4961,1673
1914,4818,1562
1915,4696,1578
1916,4372,1372
1917,4460,1531
1918,4345,1576
1919,4066,1472
1920,3862,1437
1921,3917,1303
1922,2702,1037
1923,2749,1087
1924,2848,1059
1925,2816,1137
1926,2714,1104
1927,2722,1010
1928,2976,1201
1929,3245,1184
1930,3609,1277
1931,3757,1301
1932,3903,1320
1933,4238,1416
1934,4345,1453
1935,4393,1430
1936,4547,1454
1937,4649,1524
1938,4899,1528
1939,5110,1671
1940,4960,1597
1941,5036,1633
1942,5143,1699
1943,5231,1646
1944,5125,1738
1945,5137,1714
1946,5264,1623
1947,5123,1819
1948,5016,1785
1949,5141,1809
1950,5131,1621
1951,4935,1628
1952,5002,1599
1953,4821,1608
1954,4899,1584
1955,4753,1530
1956,4691,1541
1957,4510,1493
1958,4573,1524
1959,4261,1433
1960,4186,1334
1961,3885,1406
1962,3864,1378
1963,2878,1059
1964,3270,1162
1965,3527,1246
1966,3833,1323
1967,3979,1337
1968,4212,1458
1969,4371,1452
1970,4440,1552
1971,4578,1606
1972,4768,1516
1973,4757,1584
1974,4925,1631
1975,4982,1505
1976,5077,1661
1977,4984,1651
1978,4960,1657
1979,4838,1647
1980,5247,1794
1981,4990,1684
1982,5208,1656
1983,5213,1642
1984,5208,1680
1985,5237,1796
1986,5147,1717
1987,4966,1594
1988,5047,1647
1989,4766,1577
1990,4571,1664
1991,4632,1469
1992,4516,1531
1993,4344,1444
1994,4245,1501
1995,4109,1442
1996,3806,1386
1997,3564,1283
1998,2904,1049
1999,3231,1094
2000,3460,1253
2001,3487,1354
2002,3816,1356
2003,3975,1378
2004,4274,1406
2005,4500,1440
2006,4571,1382
2007,4680,1599
2008,4648,1521
2009,4705,1513
2010,4837,1572
2011,5029,1613
2012,5075,1575
2013,5080,1651
2014,5010,1660
2015,5073,1702
2016,5042,1663
2017,4956,1681
2018,5013,1685
2019,5224,1699
2020,5008,1676
2021,5108,1661
2022,4832,1640
2023,4843,1562
2024,4768,1569
2025,4717,1584
2026,4629,1507
2027,4521,1498
2028,4269,1416
2029,4175,1394
2030,4016,1532
2031,3792,1329
2032,3598,1230
2033,2767,1112
2034,3170,1108
2035,3432,1227
2036,3612,1300
2037,3787,1367
2038,3983,1378
2039,4081,1346
2040,4277,1434
2041,4540,1500
2042,4535,1575
2043,4713,1549
2044,4757,1516
2045,4767,1592
2046,4770,1657
2047,4915,1616
2048,4868,1667
2049,5177,1600
2050,4874,1713
2051,4904,1628
2052,4894,1703
2053,5064,1637
2054,4957,1683
2055,4869,1608
2056,5010,1655
2057,4896,1501
2058,4766,1611
2059,4687,1539
2060,4635,1518
2061,4453,1564
2062,4365,1557
2063,4226,1447
2064,4266,1402
2065,3974,1320
2066,3724,1296
2067,3455,1365
2068,3062,1182
2069,3176,1154
2070,3441,1252
2071,3587,1278
2072,3836,1346
2073,3841,1424
2074,4242,1384
2075,4449,1383
2076,4503,1426
2077,4591,1477
2078,4663,1521
2079,4636,1479
2080,4876,1522
2081,4941,1602
2082,4840,1536
2083,4787,1627
2084,4802,1597
2085,4940,1686
2086,4983,1624
2087,4976,1689
2088,4777,1622
2089,4849,1590
2090,4821,1575
2091,4766,1572
2092,4544,1599
2093,4466,1545
2094,4620,1572
2095,4537,1491
2096,4415,1452
2097,4035,1444
2098,4001,1419
2099,3812,1416
2100,3578,1291
2101,3502,1331
2102,2930,1009
2103,3225,1144
2104,3383,1162
2105,3482,1206
2106,3693,1319
2107,3922,1289
2108,4125,1407
2109,4190,1458
2110,4402,1448
2111,4617,1516
2112,4618,1540
2113,4676,1522
2114,4719,1601
2115,4693,1579
2116,4795,1518
2117,4791,1614
2118,4964,1634
2119,5100,1698
2120,4887,1534
2121,4712,1503
2122,4889,1561
2123,4767,1606
2124,4732,1616
2125,4674,1583
2126,4669,1562
2127,4683,1498
2128,4449,1487
2129,4294,1442
2130,4194,1493
2131,3803,1386
2132,3827,1352
2133,3742,1406
2134,3519,1338
2135,3379,1263
2136,2951,1114
2137,3277,1123
2138,3453,1175
2139,3398,1281
2140,3666,1338
2141,4011,1454
2142,4048,1375
2143,4352,1385
2144,4442,1437
2145,4418,1514
2146,4429,1530
2147,4568,1479
2148,4634,1526
2149,4651,1506
2150,4677,1507
2151,4692,1594
2152,4787,1500
2153,4751,1602
2154,4478,1471
2155,4581,1604
2156,4652,1554
2157,4697,1527
2158,4659,1519
2159,4484,1703
2160,4468,1442
2161,4125,1447
2162,4104,1420
2163,4096,1412
2164,3888,1403
2165,3706,1343
2166,3711,1285
2167,3314,1172
2168,2981,1219
2169,2970,1043
2170,3100,1151
2171,3175,1200
2172,3284,1226
2173,3566,1319
2174,3711,1345
2175,3920,1425
2176,4109,1400
2177,4358,1433
2178,4336,1410
2179,4469,1464
2180,4557,1477
2181,4688,1439
2182,4613,1487
2183,4565,1487
2184,4534,1543
2185,4708,1480
2186,4650,1484
2187,4530,1597
2188,4655,1523
2189,4514,1588
2190,4397,1633
2191,4416,1576
2192,4211,1539
2193,4207,1547
2194,4205,1516
2195,3811,1317
2196,3938,1270
2197,3749,1330
2198,3525,1313
2199,3271,1257
2200,3112,1222
2201,2849,1191
2202,2830,1033
2203,3047,1140
2204,3190,1157
2205,3441,1189
2206,3703,1366
2207,3817,1375
2208,3762,1296
2209,4119,1399
2210,4277,1379
2211,4072,1478
2212,4268,1448
2213,4382,1504
2214,4306,1464
2215,4388,1528
2216,4559,1548
2217,4617,1533
2218,4655,1469
2219,4454,1429
2220,4310,1570
2221,4354,1544
2222,4136,1410
2223,4110,1478
2224,4203,1388
2225,4179,1450
2226,4040,1436
2227,3912,1415
2228,3805,1369
2229,3586,1360
2230,3362,1235
2231,3200,1193
2232,2823,1115
2233,2855,988
2234,2955,1082
2235,3183,1212
2236,3427,1207
2237,3607,1227
2238,3698,1338
2239,3930,1339
2240,4018,1447
2241,4130,1362
2242,4270,1448
2243,4110,1434
2244,4246,1505
2245,4290,1465
2246,4268,1393
2247,4378,1414
2248,4544,1518
2249,4176,1459
2250,4232,1481
2251,4273,1418
2252,4311,1371
2253,4065,1327
2254,4076,1466
2255,4029,1418
2256,3768,1377
2257,3684,1323
2258,3706,1326
2259,3339,1259
2260,3208,1263
2261,2940,1151
2262,2511,1138
2263,2782,1112
2264,3092,1169
2265,3216,1149
2266,3429,1231
2267,3608,1346
2268,3737,1276
2269,3847,1322
2270,3802,1375
2271,3917,1389
2272,3900,1374
2273,4037,1300
2274,4051,1430
2275,3974,1474
2276,4127,1389
2277,4117,1457
2278,4133,1357
2279,3995,1345
2280,4111,1411
2281,4040,1412
2282,3985,1440
2283,3832,1331
2284,3794,1333
2285,3618,1306
2286,3452,1303
2287,3339,1314
2288,3146,1227
2289,2967,1219
2290,2746,1103
2291,2725,1122
2292,3017,1064
2293,3052,1217
2294,3320,1233
2295,3399,1253
2296,3667,1238
2297,3614,1283
2298,3760,1312
2299,3761,1320
2300,3838,1329
2301,3972,1429
2302,3968,1399
2303,4098,1342
2304,3903,1432
2305,3934,1405
2306,4030,1403
2307,3836,1340
2308,3659,1318
2309,3863,1324
2310,3782,1219
2311,3502,1346
2312,3242,1293
2313,3203,1249
2314,3060,1187
2315,2929,1118
2316,2637,1114
2317,2705,1033
2318,2948,1106
2319,3148,1118
2320,3213,1168
2321,3260,1183
2322,3557,1285
2323,3599,1248
2324,3584,1330
2325,3777,1255
2326,3726,1362
2327,3645,1376
2328,3757,1353
2329,3769,1422
2330,3681,1358
2331,3749,1351
2332,3537,1353
2333,3454,1233
2334,3610,1206
2335,3518,1295
2336,3243,1184
2337,3109,1170
2338,3061,1163
2339,2824,1138
2340,2569,1025
2341,2791,1084
2342,2908,1123
2343,2933,1073
2344,3078,1130
2345,3326,1205
2346,3356,1243
2347,3485,1290
2348,3472,1181
2349,3381,1209
2350,3485,1267
2351,3573,1346
2352,3501,1237
2353,3447,1329
2354,3350,1293
2355,3339,1257
2356,3396,1232
2357,3098,1263
2358,2894,1231
2359,2718,1125
2360,2619,1032
2361,2935,1177
2362,2955,1164
2363,3016,1069
2364,3030,1165
2365,3154,1162
2366,3060,1240
2367,3197,1148
2368,3340,1210
2369,3127,1242
2370,3021,1228
2371,2879,1108
2372,2931,1124
2373,2771,1199
2374,2954,1038
2375,2946,1152
2376,2843,1131
2377,2890,1123
2378,1018,634
2379,992,669
2380,1102,589
2381,971,575
2382,1022,623
2383,1038,640
2384,1037,630
2385,1024,611
2386,1058,619
2387,1063,623
2388,1049,634
2389,1054,672
2390,997,619
2391,1056,595
2392,1081,613
2393,1101,630
2394,1168,606
2395,1298,669
2396,1281,702
2397,1226,675
2398,1184,698
2399,1130,646
2400,1087,655
2401,1078,587
2402,1064,613
2403,1058,626
2404,1087,599
2405,1103,615
2406,1331,643
2407,1533,708
2408,1487,712
2409,1459,750
2410,1418,737
2411,1268,697
2412,1090,635
2413,1134,683
2414,1004,567
2415,953,610
2416,1077,583
2417,1233,626
2418,1379,667
2419,1523,676
2420,1634,743
2421,1733,783
2422,1614,745
2423,1639,769
2424,1490,785
2425,1302,703
2426,1196,686
2427,1070,657
2428,1052,650
2429,1071,625
2430,1115,652
2431,1207,647
2432,1517,717
2433,1548,753
2434,1768,751
2435,1745,835
2436,1834,765
2437,1719,835
2438,1517,832
2439,1481,733
2440,1263,702
2441,1123,664
2442,1116,616
2443,1034,595
2444,1038,593
2445,1143,651
2446,1321,638
2447,1587,699
2448,1681,696
2449,1833,796
2450,1768,861
2451,1734,831
2452,1887,745
2453,1760,807
2454,1563,777
2455,1329,745
2456,1183,629
2457,1073,586
2458,1030,587
2459,1075,635
2460,1199,640
2461,1424,613
2462,1519,789
2463,1650,764
2464,1772,791
2465,1697,813
2466,1706,800
2467,1852,817
2468,1832,798
2469,1658,810
2470,1433,736
2471,1218,757
2472,1108,648
2473,1085,625
2474,1012,604
2475,1263,640
2476,1347,646
2477,1638,713
2478,1675,773
2479,1680,811
2480,1856,837
2481,1831,809
2482,1758,803
2483,1661,813
2484,1632,746
2485,1406,792
2486,1168,694
2487,1113,659
2488,1052,559
2489,1121,603
2490,1092,614
2491,1273,671
2492,1434,648
2493,1704,739
2494,1784,811
2495,1677,755
2496,1744,824
2497,1718,831
2498,1691,820
2499,1544,695
2500,1331,728
2501,1092,649
2502,1077,637
2503,1168,639
2504,1027,597
2505,1059,632
2506,1153,587
2507,1259,671
2508,1411,715
2509,1510,757
2510,1593,772
2511,1677,804
2512,1649,735
2513,1570,740
2514,1325,797
2515,1243,696
2516,1073,639
2517,1061,632
2518,1106,593
2519,1044,622
2520,1083,610
2521,1232,633
2522,1289,674
2523,1469,698
2524,1570,708
2525,1554,715
2526,1495,753
2527,1369,672
2528,1275,690
2529,1150,662
2530,1121,648
2531,1169,605
2532,1072,617
2533,1085,626
2534,1015,670
2535,1103,608
2536,1266,692
2537,1410,691
2538,1344,799
2539,1326,712
2540,1304,693
2541,1283,662
2542,1098,664
2543,1111,627
2544,970,576
2545,1020,600
2546,1101,591
2547,1136,629
2548,1245,634
2549,1322,687
2550,1402,700
2551,1337,688
2552,1237,647
2553,1205,640
2554,1095,645
2555,999,632
2556,1107,577
2557,1298,646
2558,1367,623
2559,1462,707
2560,1369,672
2561,1265,655
2562,1143,654
2563,1072,631
2564,1418,727
2565,1301,693
2566,1319,695
2567,1153,632
2568,885,603
2569,973,561
2570,890,595
2571,913,639
2572,914,599
2573,1054,574
2574,929,585
2575,935,625
2576,967,611
2577,906,632
2578,951,608
2579,989,671
2580,1039,615
2581,1011,584
2582,1040,647
2583,1002,620
2584,979,599
2585,932,577
2586,966,579
2587,996,599
2588,1021,588
2589,1082,588
2590,1068,625
2591,1153,658
2592,1048,620
2593,1027,615
2594,985,600
2595,989,592
2596,964,588
2597,977,609
2598,960,612
2599,968,655
2600,1106,618
2601,1282,659
2602,1230,689
2603,1313,709
2604,1263,687
2605,1221,699
2606,1103,590
2607,1050,639
2608,991,624
2609,944,593
2610,828,553
2611,964,633
2612,1088,612
2613,1309,584
2614,1414,675
2615,1415,686
2616,1462,733
2617,1503,705
2618,1397,707
2619,1300,703
2620,1111,675
2621,1005,586
2622,1025,634
2623,959,561
2624,999,563
2625,1018,572
2626,1248,595
2627,1403,667
2628,1504,717
2629,1622,713
2630,1510,786
2631,1625,718
2632,1470,775
2633,1294,736
2634,1164,708
2635,1026,567
2636,924,599
2637,949,623
2638,920,603
2639,1011,584
2640,1091,606
2641,1272,652
2642,1384,645
2643,1627,705
2644,1596,715
2645,1602,787
2646,1561,750
2647,1537,753
2648,1445,704
2649,1196,769
2650,1139,636
2651,1004,619
2652,960,590
2653,908,600
2654,964,599
2655,1032,558
2656,1305,619
2657,1436,667
2658,1486,749
2659,1585,701
2660,1627,749
2661,1549,790
2662,1517,721
2663,1432,740
2664,1243,662
2665,970,622
2666,1078,641
2667,1010,611
2668,916,562
2669,998,611
2670,1092,625
2671,1196,646
2672,1315,711
2673,1444,748
2674,1503,705
2675,1624,744
2676,1446,761
2677,1415,768
2678,1441,679
2679,1152,690
2680,1055,658
2681,987,649
2682,977,590
2683,936,561
2684,934,583
2685,1041,611
2686,1153,637
2687,1290,728
2688,1446,705
2689,1382,734
2690,1508,693
2691,1372,722
2692,1232,692
2693,1057,649
2694,1053,651
2695,950,614
2696,939,611
2697,1006,614
2698,1062,613
2699,1127,593
2700,1102,637
2701,1245,625
2702,1333,675
2703,1239,694
2704,1273,656
2705,1100,657
2706,1021,613
2707,988,611
2708,1102,635
2709,978,633
2710,1000,562
2711,980,611
2712,1007,636
2713,1020,601
2714,1173,609
2715,1094,671
2716,1042,674
2717,926,620
2718,992,606
2719,964,618
2720,995,583
2721,894,580
2722,956,611
2723,1067,671
2724,1017,600
2725,980,610
2726,966,581
2727,1011,631
2728,934,645
2729,924,582
2730,987,575
2731,930,606
2732,914,612
2733,933,613
2734,931,624
2735,1213,653
2736,1253,628
2737,1375,676
2738,1288,667
2739,1454,699
2740,1440,694
2741,1424,652
2742,1436,635
2743,1244,675
2744,1267,674
2745,1266,645
2746,1436,668
2747,1563,683
2748,1639,767
2749,1709,739
2750,1760,781
2751,1754,780
2752,1718,819
2753,1629,726
2754,1585,716
2755,1602,707
2756,1483,714
2757,1218,614
2758,1186,592
2759,1304,672
2760,1510,687
2761,1751,706
2762,1792,769
2763,1861,837
2764,1846,894
2765,1904,846
2766,1925,808
2767,2006,899
2768,1892,809
2769,1867,842
2770,1781,788
2771,1731,709
2772,1615,693
2773,1391,680
2774,1315,605
2775,1177,610
2776,1362,699
2777,1403,729
2778,1661,733
2779,1885,820
2780,2018,868
2781,2069,849
2782,2146,790
2783,2252,828
2784,2219,895
2785,2207,926
2786,2210,838
2787,2203,809
2788,2004,884
2789,1925,802
2790,1901,815
2791,1646,746
2792,1380,668
2793,1194,630
2794,1297,656
2795,1563,734
2796,1823,806
2797,1934,756
2798,2012,881
2799,2286,905
2800,2248,858
2801,2334,918
2802,2494,969
2803,2483,887
2804,2342,938
2805,2372,899
2806,2292,939
2807,2240,945
2808,2161,909
2809,2047,853
2810,1840,786
2811,1595,704
2812,1362,689
2813,1216,688
2814,1468,713
2815,1677,761
2816,1967,791
2817,2038,803
2818,2261,889
2819,2281,895
2820,2429,951
2821,2402,964
2822,2506,936
2823,2507,944
2824,2644,937
2825,2538,1004
2826,2384,945
2827,2282,938
2828,2274,949
2829,2171,891
2830,2059,805
2831,1794,819
2832,1574,727
2833,1246,644
2834,1304,671
2835,1587,742
2836,1879,814
2837,2099,830
2838,2244,934
2839,2263,881
2840,2340,935
2841,2503,1013
2842,2587,1003
2843,2542,1040
2844,2589,1022
2845,2467,965
2846,2622,969
2847,2540,978
2848,2364,942
2849,2454,902
2850,2321,952
2851,2113,880
2852,1923,812
2853,1754,751
2854,1497,690
2855,1208,634
2856,1452,741
2857,1762,747
2858,1923,819
2859,2070,872
2860,2240,969
2861,2396,987
2862,2407,974
2863,2539,970
2864,2562,1080
2865,2647,1078
2866,2640,1040
2867,2645,1062
2868,2640,979
2869,2782,991
2870,2582,965
2871,2490,962
2872,2361,903
2873,2258,867
2874,2051,881
2875,1782,793
2876,1487,748
2877,1250,668
2878,1313,694
2879,1582,737
2880,1879,808
2881,2023,849
2882,2260,921
2883,2387,982
2884,2416,1000
2885,2449,971
2886,2574,1060
2887,2773,1047
2888,2729,1016
2889,2749,1042
2890,2902,1106
2891,2691,1007
2892,2672,986
2893,2608,996
2894,2578,968
2895,2446,952
2896,2308,937
2897,2074,874
2898,1921,743
2899,1633,737
2900,1324,666
2901,1314,653
2902,1633,799
2903,1744,802
2904,2108,863
2905,2307,948
2906,2286,889
2907,2508,974
2908,2607,1027
2909,2751,1011
2910,2771,999
2911,2889,1077
2912,2979,1035
2913,2727,1101
2914,2808,976
2915,2628,1037
2916,2521,999
2917,2509,1001
2918,2455,971
2919,2398,904
2920,2064,861
2921,1949,837
2922,1720,787
2923,1345,734
2924,1338,695
2925,1585,757
2926,1925,834
2927,2124,836
2928,2226,875
2929,2354,898
2930,2561,997
2931,2749,1015
2932,2797,1026
2933,2796,1015
2934,2769,1022
2935,2914,1088
2936,2880,1078
2937,2772,1061
2938,2655,1005
2939,2692,1014
2940,2510,1034
2941,2416,953
2942,2378,972
2943,2198,941
2944,2087,823
2945,1738,796
2946,1431,687
2947,1332,678
2948,1632,751
2949,1922,826
2950,2108,943
2951,2232,918
2952,2373,967
2953,2596,1018
2954,2612,1081
2955,2790,1085
2956,2826,1023
2957,2769,1072
2958,2937,1067
2959,2838,1038
2960,2762,997
2961,2709,992
2962,2710,989
2963,2643,1035
2964,2508,951
2965,2426,985
2966,2201,951
2967,2094,831
2968,1703,817
2969,1412,717
2970,1367,668
2971,1577,742
2972,1930,864
2973,2018,893
2974,2156,924
2975,2425,962
2976,2531,873
2977,2669,1020
2978,2825,1024
2979,2754,1055
2980,2825,1038
2981,2854,1050
2982,2817,1071
2983,2900,1050
2984,2851,1029
2985,2721,1097
2986,2656,1089
2987,2493,1021
2988,2336,874
2989,2261,871
2990,1972,796
2991,1722,796
2992,1491,712
2993,1344,710
2994,1498,740
2995,1741,876
2996,2060,899
2997,2205,979
2998,2252,968
2999,2425,905
3000,2677,1016
3001,2639,1065
3002,2690,1062
3003,2847,985
3004,2755,1054
3005,2785,1104
3006,2754,1099
3007,2707,1005
3008,2606,965
3009,2517,981
3010,2420,997
3011,2298,966
3012,2280,944
3013,1929,886
3014,1638,703
3015,1276,675
3016,1236,649
3017,1420,735
3018,1758,789
3019,2015,862
3020,2261,888
3021,2265,940
3022,2401,957
3023,2521,1001
3024,2465,1011
3025,2770,1067
3026,2709,1037
3027,2776,963
3028,2722,966
3029,2774,991
3030,2775,1032
3031,2633,979
3032,2536,1035
3033,2411,1001
3034,2179,894
3035,2177,879
3036,1969,853
3037,1533,782
3038,1236,675
3039,1520,700
3040,1719,750
3041,1773,793
3042,2143,889
3043,2303,926
3044,2224,993
3045,2383,1026
3046,2658,1075
3047,2675,983
3048,2697,1069
3049,2730,1039
3050,2603,1062
3051,2697,994
3052,2560,971
3053,2499,1001
3054,2456,957
3055,2412,960
3056,2189,910
3057,2009,859
3058,1728,787
3059,1548,745
3060,1182,674
3061,1550,707
3062,1747,788
3063,1872,807
3064,2095,931
3065,2259,973
3066,2481,871
3067,2397,1008
3068,2607,1021
3069,2465,987
3070,2535,960
3071,2748,1037
3072,2688,942
3073,2432,921
3074,2445,949
3075,2367,956
3076,2249,884
3077,2123,856
3078,1840,838
3079,1634,777
3080,1412,689
3081,1421,724
3082,1606,781
3083,1842,858
3084,1990,915
3085,2148,834
3086,2232,938
3087,2305,961
3088,2367,885
3089,2485,963
3090,2518,934
3091,2466,990
3092,2314,908
3093,2411,995
3094,2301,942
3095,2291,943
3096,1980,852
3097,1884,880
3098,1712,807
3099,1434,682
3100,1144,629
3101,1538,733
3102,1588,790
3103,1674,844
3104,2054,898
3105,2094,911
3106,2150,915
3107,2220,872
3108,2260,934
3109,2447,923
3110,2365,1011
3111,2223,890
3112,2158,930
3113,2077,896
3114,1959,814
3115,1779,808
3116,1692,824
3117,1472,742
3118,1239,688
3119,1254,673
3120,1412,697
3121,1536,775
3122,1631,858
3123,1863,859
3124,1947,860
3125,2037,868
3126,2078,905
3127,2139,935
3128,2264,880
3129,2021,903
3130,1956,821
3131,1940,831
3132,1807,779
3133,1625,762
3134,1500,721
3135,1216,676
3136,1217,699
3137,1353,688
3138,1455,718
3139,1612,789
3140,1658,801
3141,1756,807
3142,1795,903
3143,1896,803
3144,1912,837
3145,1793,858
3146,1718,826
3147,1637,762
3148,1499,738
3149,1287,676
3150,1198,693
3151,1241,653
3152,1390,675
3153,1429,746
3154,1419,801
3155,1568,727
3156,1520,727
3157,1506,732
3158,1432,760
3159,1325,734
3160,1309,711
3161,1224,681
3162,1216,652
3163,1299,667
3164,1256,677
3165,1259,695
3166,1236,679
3167,1234,699
3168,1211,680
3169,1320,669
3170,1412,666
3171,1527,695
3172,1445,657
3173,1476,672
3174,1463,661
3175,1544,704
3176,1608,764
3177,1687,732
3178,1791,792
3179,1727,771
3180,1667,735
3181,1670,743
3182,1539,709
3183,1521,757
3184,1385,642
3185,1444,730
3186,1542,744
3187,1651,717
3188,1741,809
3189,1883,845
3190,2047,764
3191,1921,802
3192,1913,870
3193,1959,833
3194,1924,806
3195,1868,792
3196,1788,862
3197,1720,802
3198,1513,680
3199,1459,691
3200,1451,722
3201,1646,748
3202,1890,825
3203,1911,823
3204,2013,863
3205,2129,893
3206,2142,965
3207,2030,917
3208,2080,907
3209,2209,934
3210,2106,848
3211,2076,901
3212,2019,890
3213,1934,860
3214,1758,848
3215,1623,753
3216,1468,701
3217,1474,686
3218,1738,782
3219,1793,792
3220,1966,833
3221,2161,976
3222,2178,875
3223,2259,902
3224,2336,964
3225,2478,972
3226,2326,885
3227,2345,920
3228,2284,920
3229,2291,926
3230,2283,915
3231,2061,916
3232,2066,902
3233,1879,765
3234,1746,831
3235,1587,685
3236,1342,681
3237,1620,786
3238,1931,820
3239,2053,815
3240,2172,855
3241,2194,965
3242,2270,956
3243,2449,945
3244,2584,936
3245,2515,1030
3246,2551,989
3247,2560,969
3248,2470,944
3249,2456,972
3250,2469,972
3251,2335,938
3252,2287,909
3253,2106,857
3254,1913,837
3255,1678,803
3256,1507,788
3257,1665,739
3258,1892,822
3259,2043,827
3260,2197,900
3261,2169,974
3262,2361,905
3263,2527,961
3264,2543,996
3265,2630,991
3266,2632,1035
3267,2718,1041
3268,2657,980
3269,2583,1059
3270,2661,972
3271,2512,1031
3272,2371,1022
3273,2395,936
3274,2274,922
3275,2151,867
3276,1953,876
3277,1634,749
3278,1359,686
3279,1545,744
3280,1613,821
3281,1858,838
3282,2113,938
3283,2270,954
3284,2565,997
3285,2567,1025
3286,2592,998
3287,2809,1035
3288,2873,1093
3289,2827,1043
3290,2863,1027
3291,2738,1063
3292,2751,1017
3293,2631,1044
3294,2790,1079
3295,2596,946
3296,2503,1014
3297,2349,965
3298,2350,872
3299,2089,880
3300,1845,752
3301,1570,697
3302,1567,730
3303,1779,818
3304,1981,854
3305,2266,904
3306,2435,904
3307,2607,1022
3308,2647,1005
3309,2818,1052
3310,2892,1076
3311,2777,1049
3312,3032,1074
3313,2881,1179
3314,2891,1066
3315,2882,1089
3316,2777,1018
3317,2750,1096
3318,2698,1069
3319,2549,1045
3320,2509,958
3321,2300,908
3322,2202,893
3323,1966,910
3324,1740,745
3325,1345,713
3326,1694,776
3327,1973,875
3328,2148,919
3329,2347,954
3330,2454,956
3331,2657,1035
3332,2612,1051
3333,2763,995
3334,2779,1087
3335,2962,1007
3336,3018,1110
3337,3063,1110
3338,2983,1035
3339,2897,1101
3340,2850,1087
3341,2959,1059
3342,2721,1052
