,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
1890,706,2664
1891,728,2676
1892,728,2595
1893,706,2260
1894,654,1999
1895,657,1798
1896,623,1289
1897,579,949
1898,632,770
1899,600,816
1900,669,1124
1901,669,1482
1902,691,1731
1903,642,1940
1904,754,2231
1905,702,2398
1906,738,2458
1907,745,2493
1908,770,2396
1909,658,2545
1910,750,2508
1911,638,2186
1912,689,2049
1913,662,1749
1914,632,1313
1915,658,1017
1916,612,786
1917,649,832
1918,618,1062
1919,691,1416
1920,679,1593
1921,682,1955
1922,667,2085
1923,690,2010
1924,717,2155
1925,670,2186
1926,685,2149
1927,677,1996
1928,618,1905
1929,690,1574
1930,634,1324
1931,590,955
1932,610,742
1933,620,849
1934,607,943
1935,626,1299
1936,609,1428
1937,685,1597
1938,604,1746
1939,619,1734
1940,648,1689
1941,654,1741
1942,634,1613
1943,598,1434
1944,645,1183
1945,648,904
1946,683,740
1947,604,934
1948,626,955
1949,620,1223
1950,655,1174
1951,653,1305
1952,657,1287
1953,627,1172
1954,633,1011
1955,624,992
1956,610,751
1957,633,812
1958,633,836
1959,571,854
1960,628,711
1961,578,708
1962,597,871
1963,673,873
1964,663,1070
1965,621,1171
1966,595,1169
1967,637,1151
1968,629,1128
1969,633,933
1970,650,846
1971,627,753
1972,623,799
1973,567,945
1974,669,1176
1975,591,1435
1976,683,1588
1977,597,1697
1978,667,1796
1979,581,1762
1980,659,1650
1981,642,1563
1982,636,1292
1983,642,1047
1984,608,839
1985,606,852
1986,623,1029
1987,674,1443
1988,630,1688
1989,643,1801
1990,646,2063
1991,665,2167
1992,682,2184
1993,658,2235
1994,633,2117
1995,629,1923
1996,646,1792
1997,595,1589
1998,651,1292
1999,650,969
2000,599,787
2001,656,1078
2002,616,1456
2003,665,1829
2004,679,2116
2005,670,2224
2006,679,2416
2007,692,2467
2008,659,2603
2009,683,2584
2010,696,2671
2011,681,2333
2012,716,2102
2013,619,1960
2014,678,1652
2015,613,1243
2016,585,892
2017,575,750
2018,591,949
2019,633,1433
2020,696,1670
2021,692,2009
2022,721,2309
2023,679,2577
2024,699,2826
2025,722,3007
2026,682,2893
2027,723,2949
2028,674,2832
2029,688,2789
2030,662,2552
2031,658,2333
2032,677,2107
2033,623,1581
2034,594,1069
2035,610,850
2036,599,856
2037,673,1234
2038,662,1693
2039,638,1993
2040,685,2399
2041,720,2632
2042,756,2613
2043,678,2852
2044,687,3112
2045,773,3114
2046,726,2926
2047,699,2989
2048,703,2961
2049,738,2781
2050,701,2635
2051,639,2375
2052,585,2012
2053,601,1579
2054,638,958
2055,602,759
2056,616,959
2057,678,1488
2058,659,1858
2059,683,2311
2060,729,2685
2061,726,2847
2062,732,2941
2063,708,2986
2064,735,3159
2065,729,3268
2066,767,3235
2067,737,3296
2068,648,3256
2069,694,2950
2070,691,2808
2071,674,2493
2072,647,2158
2073,664,1743
2074,600,1050
2075,601,844
2076,660,770
2077,636,1181
2078,690,1651
2079,718,2130
2080,666,2399
2081,684,2653
2082,711,3039
2083,696,3133
2084,701,3194
2085,684,3248
2086,751,3365
2087,698,3376
2088,675,3300
2089,727,3121
2090,699,3100
2091,675,2913
2092,690,2706
2093,636,2296
2094,665,1964
2095,589,1342
2096,626,924
2097,614,833
2098,664,1239
2099,637,1780
2100,700,2054
2101,745,2426
2102,681,2778
2103,726,3010
2104,757,3163
2105,719,3241
2106,659,3379
2107,746,3427
2108,700,3474
2109,725,3316
2110,686,3215
2111,672,3208
2112,753,2778
2113,651,2860
2114,623,2489
2115,652,2037
2116,627,1346
2117,633,901
2118,669,865
2119,640,1263
2120,657,1833
2121,659,2187
2122,676,2599
2123,682,2702
2124,689,2996
2125,731,3131
2126,722,3312
2127,753,3411
2128,694,3365
2129,745,3186
2130,738,3377
2131,756,3401
2132,727,3140
2133,706,3099
2134,721,2744
2135,617,2488
2136,590,2124
2137,655,1544
2138,593,966
2139,623,857
2140,653,1247
2141,685,1692
2142,718,2245
2143,725,2607
2144,695,2926
2145,752,3104
2146,753,3273
2147,759,3357
2148,741,3344
2149,787,3477
2150,724,3418
2151,691,3356
2152,722,3307
2153,725,3193
2154,708,3042
2155,700,2925
2156,602,2546
2157,650,1940
2158,625,1480
2159,642,1033
2160,676,832
2161,691,1201
2162,638,1728
2163,641,2194
2164,702,2487
2165,705,2859
2166,711,2994
2167,691,3007
2168,723,3195
2169,764,3312
2170,724,3337
2171,793,3361
2172,726,3398
2173,725,3225
2174,679,3133
2175,723,3062
2176,685,2834
2177,631,2365
2178,649,2081
2179,583,1440
2180,690,926
2181,670,794
2182,658,1102
2183,656,1526
2184,660,2093
2185,693,2463
2186,699,2740
2187,747,2885
2188,726,3089
2189,704,3063
2190,701,3300
2191,812,3133
2192,617,3229
2193,722,3328
2194,823,3128
2195,661,3063
2196,723,2945
2197,688,2541
2198,684,2311
2199,577,1857
2200,597,1231
2201,579,816
2202,612,784
2203,606,983
2204,657,1279
2205,682,1749
2206,679,2302
2207,667,2601
2208,688,2728
2209,686,2838
2210,707,3086
2211,723,3137
2212,713,3217
2213,685,3214
2214,676,3257
2215,714,3072
2216,765,2956
2217,701,2653
2218,654,2456
2219,606,2170
2220,620,1611
2221,590,1069
2222,652,844
2223,622,742
2224,636,790
2225,673,1162
2226,699,1556
2227,690,1999
2228,684,2337
2229,707,2434
2230,632,2584
2231,743,2898
2232,744,2968
2233,710,2989
2234,699,3039
2235,703,2958
2236,715,2691
2237,694,2630
2238,697,2491
2239,704,2290
2240,653,1844
2241,619,1345
2242,590,855
2243,649,636
2244,597,770
2245,589,888
2246,636,1296
2247,620,1674
2248,642,1951
2249,680,2184
2250,687,2354
2251,712,2580
2252,672,2819
2253,720,2861
2254,729,2739
2255,686,2714
2256,674,2601
2257,709,2466
2258,623,2173
2259,642,1964
2260,619,1431
2261,590,1012
2262,603,788
2263,622,718
2264,629,817
2265,649,976
2266,660,1286
2267,653,1639
2268,664,1811
2269,681,2096
2270,779,2252
2271,672,2303
2272,722,2381
2273,629,2337
2274,715,2503
2275,629,2298
2276,629,2023
2277,656,1860
2278,623,1514
2279,592,1036
2280,605,872
2281,612,675
2282,614,743
2283,674,752
2284,667,920
2285,651,1241
2286,646,1557
2287,640,1700
2288,671,1859
2289,652,1988
2290,671,1965
2291,638,2105
2292,640,1951
2293,606,1773
2294,606,1488
2295,650,1273
2296,615,1039
2297,617,837
2298,634,625
2299,621,725
2300,615,754
2301,625,839
2302,670,1011
2303,675,1166
2304,626,1316
2305,607,1375
2306,634,1447
2307,636,1501
2308,616,1336
2309,609,1187
2310,625,1065
2311,614,908
2312,621,710
2313,655,729
2314,656,838
2315,586,847
2316,620,942
2317,617,1004
2318,589,995
2319,615,885
2320,618,891
2321,605,875
2322,632,686
2323,608,689
2324,634,788
2325,601,763
2326,654,611
2327,688,621
2328,658,632
2329,628,653
2330,654,594
2331,623,607
2332,629,695
2333,686,624
2334,661,679
2335,634,696
2336,623,710
2337,636,698
2338,707,624
2339,665,627
2340,632,626
2341,686,710
2342,629,695
2343,684,830
2344,661,848
2345,610,920
2346,624,877
2347,657,753
2348,627,745
2349,629,726
2350,671,642
2351,676,641
2352,631,694
2353,676,802
2354,666,978
2355,636,1119
2356,658,1261
2357,694,1372
2358,685,1316
2359,652,1057
2360,672,894
2361,659,777
2362,695,718
2363,628,578
2364,595,627
2365,659,810
2366,666,1021
2367,709,1292
2368,665,1442
2369,711,1494
2370,663,1656
2371,699,1647
2372,661,1614
2373,661,1390
2374,679,931
2375,646,772
2376,705,684
2377,692,643
2378,649,684
2379,667,922
2380,666,1264
2381,684,1551
2382,714,1702
2383,684,1924
2384,688,1962
2385,663,1910
2386,709,1815
2387,690,1585
2388,629,1204
2389,653,881
2390,671,785
2391,659,661
2392,703,638
2393,697,837
2394,623,1071
2395,631,1468
2396,698,1727
2397,641,1962
2398,749,2041
2399,686,2089
2400,744,2148
2401,731,2051
2402,662,1788
2403,637,1421
2404,706,904
2405,639,805
2406,646,643
2407,621,669
2408,654,852
2409,662,1153
2410,700,1539
2411,707,1785
2412,757,2015
2413,757,2160
2414,688,2181
2415,793,2136
2416,625,2037
2417,728,1864
2418,641,1367
2419,675,991
2420,596,736
2421,669,659
2422,702,680
2423,643,795
2424,658,1132
2425,680,1525
2426,750,1824
2427,667,1974
2428,743,2073
2429,671,2127
2430,725,2154
2431,710,2077
2432,669,1800
2433,611,1477
2434,674,1043
2435,635,794
2436,593,698
2437,656,696
2438,646,803
2439,711,1058
2440,696,1585
2441,711,1763
2442,692,1955
2443,760,1974
2444,718,2121
2445,678,2065
2446,642,1911
2447,704,1701
2448,684,1321
2449,619,943
2450,664,834
2451,664,623
2452,641,666
2453,668,742
2454,646,905
2455,691,1221
2456,651,1547
2457,672,1662
2458,704,1836
2459,750,1967
2460,674,1880
2461,729,1703
2462,673,1487
2463,651,1178
2464,678,833
2465,706,717
2466,604,645
2467,635,699
2468,691,776
2469,725,1040
2470,666,1212
2471,689,1461
2472,688,1654
2473,686,1691
2474,700,1571
2475,643,1398
2476,712,1228
2477,607,927
2478,648,748
2479,609,641
2480,626,634
2481,652,687
2482,662,828
2483,701,985
2484,637,1175
2485,639,1330
2486,642,1278
2487,675,1153
2488,695,1000
2489,666,917
2490,664,733
2491,635,702
2492,591,598
2493,635,665
2494,680,717
2495,663,743
2496,628,805
2497,702,879
2498,670,910
2499,653,830
2500,607,849
2501,633,774
2502,655,676
2503,669,600
2504,715,641
2505,682,676
2506,662,735
2507,652,720
2508,695,748
2509,680,648
2510,684,696
2511,642,644
2512,670,612
2513,655,620
2514,707,595
2515,647,633
