,CY3_Intensity,GFP_Intensity,Label
102,13980,8433,1
103,14594,8174,1
104,14775,8465,1
105,15065,8428,1
106,15432,8506,1
107,15791,8683,1
108,15682,8719,1
109,15899,8683,1
110,16188,8718,1
111,16366,8641,1
112,16297,8609,1
113,16338,8867,1
114,16732,8935,1
115,16811,8976,1
116,16914,8572,1
117,16991,8650,1
118,17312,9044,1
119,17024,8935,1
120,17132,8971,1
121,16878,8827,1
122,16986,9007,1
123,17163,8822,1
124,16592,9230,1
125,16837,8966,1
126,16369,8790,1
127,16879,9081,1
128,16334,8755,1
129,16111,8786,1
130,16188,8755,1
131,15863,8790,1
132,15573,8536,1
133,14883,8572,1
134,14703,8863,1
135,14230,8572,1
136,14013,8609,1
137,13578,8898,1
138,13437,8613,1
139,13422,8136,1
140,13675,8136,1
141,14187,8321,1
142,14440,8466,1
143,15018,8538,1
144,15200,8611,1
145,15883,8606,1
146,16028,8752,1
147,16358,8575,1
148,16245,8715,1
149,16643,8643,1
150,16498,8570,1
151,16782,8855,1
152,17362,8891,1
153,17221,8823,1
154,17221,9186,1
155,17841,9154,1
156,17656,9005,1
157,17190,8973,1
158,17872,8932,1
159,17547,9041,1
160,17728,9041,1
161,17185,8859,1
162,17619,9041,1
163,17981,8823,1
164,17511,8968,1
165,17515,9154,1
166,17619,8932,1
167,17112,9258,1
168,17077,8752,1
169,17005,9150,1
170,17149,8787,1
171,16819,9000,1
172,16353,8859,1
173,16281,8968,1
174,15878,8819,1
175,15231,8752,1
176,15453,8791,1
177,14979,8823,1
178,14326,8823,1
179,13639,8534,1
180,13241,8425,1
181,13277,8534,1
182,13092,8114,1
183,13604,8191,1
184,14217,8332,1
185,14544,8550,1
186,14947,8555,1
187,15564,8483,1
188,15709,8447,1
189,16178,8587,1
190,16576,8734,1
191,16613,8769,1
192,17348,8705,1
193,17338,8624,1
194,17601,9033,1
195,17193,8988,1
196,17810,8951,1
197,17601,9106,1
198,17997,8956,1
199,17888,8846,1
200,17743,8883,1
201,18319,8914,1
202,17748,8997,1
203,18475,9215,1
204,18138,8950,1
205,18392,9205,1
206,18034,9246,1
207,18102,8915,1
208,18397,9100,1
209,17961,9100,1
210,17920,9059,1
211,17992,9060,1
212,17847,8951,1
213,17530,9105,1
214,17706,8846,1
215,17334,9092,1
216,17234,8992,1
217,16940,8805,1
218,16618,8847,1
219,16364,8701,1
220,16249,9097,1
221,15564,8847,1
222,15638,8701,1
223,15269,8770,1
224,14802,8701,1
225,14113,8883,1
226,13858,8628,1
227,13313,8519,1
228,13438,8116,1
229,13869,8256,1
230,14272,8406,1
231,14054,8224,1
232,14743,8188,1
233,15068,8550,1
234,15647,8587,1
235,15718,8516,1
236,16696,8587,1
237,16955,8882,1
238,16876,8696,1
239,17239,8695,1
240,17307,8619,1
241,17818,8914,1
242,17777,9053,1
243,17998,9022,1
244,18465,9126,1
245,18066,8873,1
246,18466,9090,1
247,18290,9021,1
248,18357,8837,1
249,18502,8980,1
250,18322,8837,1
251,18868,9058,1
252,18868,8949,1
253,18652,9094,1
254,18072,9094,1
255,18684,9090,1
256,18791,9125,1
257,18688,9093,1
258,18393,9198,1
259,18325,9131,1
260,18357,8873,1
261,18326,9021,1
262,17591,9084,1
263,17850,8909,1
264,17488,8981,1
265,17525,8945,1
266,17633,8764,1
267,16729,8837,1
268,16691,8873,1
269,16619,8909,1
270,16475,8619,1
271,15859,8764,1
272,15320,8769,1
273,14670,8878,1
274,14628,8764,1
275,14343,8551,1
276,13946,8696,1
277,13258,8442,1
278,13401,7979,1
279,13440,8056,1
280,14237,8160,1
281,14454,8270,1
282,15185,8456,1
283,15254,8378,1
284,15727,8815,1
285,16308,8452,1
286,16598,8816,1
287,16994,8848,1
288,17150,8711,1
289,17826,8771,1
290,17472,9251,1
291,18385,8821,1
292,18307,9143,1
293,18744,8998,1
294,18380,8962,1
295,18453,9143,1
296,18562,8962,1
297,18890,8925,1
298,18559,8956,1
299,18999,8962,1
300,18926,9106,1
301,19436,9289,1
302,18931,9184,1
303,19286,9065,1
304,19254,9070,1
305,19218,9034,1
306,18745,9143,1
307,19109,9288,1
308,18817,9178,1
309,18849,9101,1
310,18348,9220,1
311,18708,9398,1
312,18745,9069,1
313,18816,9251,1
314,18234,9179,1
315,18375,9175,1
316,17981,9288,1
317,18090,9070,1
318,17723,9066,1
319,17475,9111,1
320,16999,9070,1
321,16858,8930,1
322,16458,9075,1
323,15944,8998,1
324,16241,8930,1
325,15617,8634,1
326,14786,8785,1
327,14382,8634,1
328,13913,8637,1
329,13436,8669,1
330,13495,7971,1
331,13608,7976,1
332,13821,8116,1
333,14989,8266,1
334,15207,8339,1
335,15456,8407,1
336,16111,8552,1
337,16655,8552,1
338,16950,8921,1
339,17495,8812,1
340,17604,8848,1
341,17931,8848,1
342,18403,9102,1
343,18217,8697,1
344,18108,8735,1
345,18694,8884,1
346,18834,9207,1
347,18948,8993,1
348,19093,9030,1
349,19129,9066,1
350,19380,9243,1
351,19208,9288,1
352,19530,8884,1
353,19385,9356,1
354,19348,9247,1
355,19489,9061,1
356,19276,9465,1
357,19380,9061,1
358,19639,9175,1
359,19748,9247,1
360,19421,9320,1
361,19634,9279,1
362,19199,9316,1
363,19129,9175,1
364,19280,9143,1
365,19199,9316,1
366,18907,9352,1
367,18798,9061,1
368,19016,9098,1
369,18004,9284,1
370,18294,9247,1
371,18004,8921,1
372,17531,9175,1
373,17422,9102,1
374,16837,9134,1
375,17018,9025,1
376,16914,8957,1
377,16188,8884,1
378,15969,8993,1
379,15352,9030,1
380,14984,8735,1
381,14552,8629,1
382,14189,8520,1
383,13640,8661,1
384,13269,7998,1
385,14178,8253,1
386,14401,8113,1
387,15154,8175,1
388,15185,8609,1
389,16357,8689,1
390,16575,8580,1
391,16720,8798,1
392,16865,8544,1
393,17736,8945,1
394,18062,9017,1
395,18350,9085,1
396,18213,9204,1
397,18495,8940,1
398,18902,9203,1
399,18716,9199,1
400,18971,9309,1
401,19297,9199,1
402,19584,9267,1
403,19735,9272,1
404,19625,9162,1
405,19590,9489,1
406,19729,9412,1
407,19621,9268,1
408,19663,9309,1
409,19621,9230,1
410,19807,9126,1
411,19989,9199,1
412,19770,9235,1
413,19554,9454,1
414,19771,9161,1
415,19880,9416,1
416,19552,9308,1
417,19698,9090,1
418,19843,9309,1
419,19885,9204,1
420,19229,9276,1
421,19184,9267,1
422,18790,9416,1
423,18858,9195,1
424,18898,9089,1
425,18825,9161,1
426,18213,9204,1
427,18391,9272,1
428,18027,9017,1
429,17591,8945,1
430,17587,8794,1
431,17191,8690,1
432,16829,9089,1
433,16611,8943,1
434,15958,8943,1
435,15844,8830,1
436,14972,8795,1
437,14692,8766,1
438,14432,8690,1
439,13488,8763,1
440,13533,8094,1
441,14043,8166,1
442,14221,8089,1
443,14773,8314,1
444,15580,8427,1
445,16154,8565,1
446,16884,8710,1
447,16998,8824,1
448,17248,8929,1
449,17508,8714,1
450,18275,9007,1
451,18164,8934,1
452,18858,9044,1
453,18748,9081,1
454,18781,8894,1
455,19112,9262,1
456,19368,9043,1
457,19180,9404,1
458,19842,9371,1
459,19914,9262,1
460,20026,9190,1
461,19914,9519,1
462,20026,9152,1
463,19988,9152,1
464,19984,9295,1
465,20500,9226,1
466,20421,9258,1
467,20280,9226,1
468,20276,9258,1
469,20389,9298,1
470,20313,9440,1
471,20427,9335,1
472,20098,9116,1
473,20316,9188,1
474,20248,9487,1
475,20316,9263,1
476,19766,9368,1
477,20097,9152,1
478,19695,9262,1
479,19588,9188,1
480,19437,9002,1
481,19135,9175,1
482,19440,9006,1
483,18816,9259,1
484,18967,9226,1
485,18671,9440,1
486,18238,9226,1
487,17905,9148,1
488,17795,8820,1
489,17253,8970,1
490,17290,8897,1
491,16957,9039,1
492,16018,8938,1
493,16081,9149,1
494,15352,8929,1
495,14808,8898,1
496,13820,8747,1
497,13637,8492,1
498,13439,7818,1
499,14206,8184,1
500,14580,8196,1
501,15116,8371,1
502,15553,8263,1
503,16495,8734,1
504,16815,8585,1
505,17179,8838,1
506,17179,8765,1
507,18272,8770,1
508,18411,8802,1
509,18525,8951,1
510,18446,9056,1
511,19033,8951,1
512,19245,9310,1
513,18997,9024,1
514,19463,9418,1
515,19758,8987,1
516,19826,9201,1
517,20120,9023,1
518,20083,9241,1
519,20302,9278,1
520,20111,9305,1
521,20443,9309,1
522,20514,9236,1
523,20664,9314,1
524,20806,9346,1
525,20442,9599,1
526,20660,9382,1
527,20951,9200,1
528,20297,9454,1
529,20770,9201,1
530,20330,9449,1
531,20080,9309,1
532,20260,9091,1
533,20151,9128,1
534,20442,9310,1
535,20479,9346,1
536,19862,9381,1
537,19929,9377,1
538,19686,9241,1
539,19827,9092,1
540,19467,9204,1
541,19104,8987,1
542,19322,9351,1
543,19137,9419,1
544,18556,9237,1
545,18520,9310,1
546,18443,9159,1
547,18048,8874,1
548,17759,9018,1
549,17361,8909,1
550,17216,9091,1
551,16701,8967,1
552,16090,8839,1
553,15987,8770,1
554,15256,8658,1
555,15040,8766,1
556,14137,8662,1
557,13230,8734,1
558,13423,8174,1
559,13893,8133,1
560,14573,8188,1
561,15032,8360,1
562,15906,8105,1
563,16048,8393,1
564,16932,8584,1
565,17323,8685,1
566,18012,8862,1
567,18057,8907,1
568,18130,8907,1
569,18672,9122,1
570,18636,9049,1
571,19583,9232,1
572,19183,9049,1
573,19547,9049,1
574,19761,9227,1
575,19660,8798,1
576,19947,9377,1
577,20677,9268,1
578,20098,9345,1
579,20462,9162,1
580,20235,9300,1
581,20381,9555,1
582,20896,9377,1
583,20640,9413,1
584,20749,9268,1
585,20604,9304,1
586,20964,9409,1
587,21009,9272,1
588,21074,9336,1
589,21005,9413,1
590,21115,9304,1
591,21078,9377,1
592,20787,9377,1
593,20677,9668,1
594,20672,9482,1
595,20749,9268,1
596,20057,9304,1
597,20130,9449,1
598,20385,9449,1
599,19511,9340,1
600,20062,9200,1
601,20166,9413,1
602,19583,9668,1
603,19879,9564,1
604,19479,9455,1
605,19255,9268,1
606,19219,9304,1
607,18927,9377,1
608,18239,8945,1
609,18708,8830,1
610,18016,9085,1
611,17470,8903,1
612,17251,9085,1
613,16526,8689,1
614,16335,8825,1
615,15938,8757,1
616,15210,8976,1
617,14845,8466,1
618,13897,8830,1
619,13597,8566,1
620,12932,7930,1
621,13953,8260,1
622,14314,8224,1
623,15184,8298,1
624,15944,8298,1
625,16198,8333,1
626,16850,8731,1
627,17176,9022,1
628,17677,8872,1
629,18190,8949,1
630,18443,8768,1
631,18770,8987,1
632,19162,9090,1
633,18728,8909,1
634,19492,9240,1
635,19670,9162,1
636,19529,9168,1
637,19965,9203,1
638,20222,9027,1
639,20611,9235,1
640,20471,9421,1
641,20543,9312,1
642,20399,9566,1
643,21269,9748,1
644,20833,9276,1
645,20757,9489,1
646,20902,9598,1
647,20980,9276,1
648,21196,9385,1
649,20834,9275,1
650,21192,9344,1
651,21346,9389,1
652,21010,9453,1
653,21264,9453,1
654,21087,9312,1
655,21192,9525,1
656,21222,9412,1
657,20762,9494,1
658,21057,9461,1
659,20725,9385,1
660,20833,9494,1
661,20724,9312,1
662,20725,9168,1
663,20647,9200,1
664,20036,9530,1
665,20068,9453,1
666,19855,9494,1
667,19820,9168,1
668,19489,9055,1
669,19452,9561,1
670,19307,9163,1
671,18913,9240,1
672,18438,9306,1
673,18365,9163,1
674,17791,9167,1
675,17279,8800,1
676,17244,8872,1
677,16923,8804,1
678,15939,8763,1
679,15867,8836,1
680,15149,8732,1
681,14242,8622,1
682,14097,8660,1
683,13224,8583,1
684,13072,8039,1
685,13437,7858,1
686,13876,8295,1
687,15041,8149,1
688,15625,8332,1
689,15984,8583,1
690,16901,8406,1
691,17484,8696,1
692,17380,8992,1
693,17884,8878,1
694,18286,8915,1
695,18761,9170,1
696,19349,8993,1
697,18942,8951,1
698,19744,9280,1
699,19786,9249,1
700,19783,9352,1
701,19854,9244,1
702,20147,9316,1
703,20292,9244,1
704,20807,9431,1
705,20479,9431,1
706,20990,9431,1
707,21428,9431,1
708,20767,9427,1
709,21351,9646,1
710,22013,9576,1
711,21352,9536,1
712,21571,9390,1
713,21096,9427,1
714,21205,9571,1
715,21752,9499,1
716,21356,9650,1
717,21459,9244,1
718,21571,9646,1
719,21571,9463,1
720,21242,9608,1
721,21022,9499,1
722,21571,9572,1
723,21205,9389,1
724,21205,9536,1
725,20913,9427,1
726,20913,9390,1
727,20914,9427,1
728,20803,9280,1
729,20507,9531,1
730,20182,9353,1
731,19850,9312,1
732,19855,9317,1
733,20002,9390,1
734,19270,9207,1
735,19703,9167,1
736,18868,9171,1
737,19048,9457,1
738,18687,9025,1
739,18394,9097,1
740,18107,9504,1
741,17844,8947,1
742,17229,8769,1
743,16786,8911,1
744,16358,9065,1
745,15844,8989,1
746,15041,8660,1
747,14677,8734,1
748,13802,8624,1
749,13534,8166,1
750,13933,8022,1
751,14985,8312,1
752,15243,8643,1
753,15860,8535,1
754,16765,8426,1
755,16907,8712,1
756,17600,8679,1
757,18181,8606,1
758,18573,8711,1
759,18647,8711,1
760,19042,9068,1
761,19296,9178,1
762,19195,9150,1
763,20024,9110,1
764,20061,9364,1
765,20290,9345,1
766,20899,9478,1
767,20239,9322,1
768,21003,9473,1
769,21117,9587,1
770,21330,9292,1
771,21221,9655,1
772,21081,9623,1
773,21368,9618,1
774,21725,9287,1
775,22056,9509,1
776,21408,9478,1
777,22024,9550,1
778,21879,9478,1
779,21834,9177,1
780,21368,9401,1
781,22097,9841,1
782,21589,9333,1
783,22056,9582,1
784,21875,9473,1
785,21947,9546,1
786,21512,9364,1
787,21472,9505,1
788,21513,9508,1
789,21476,9764,1
790,21512,9655,1
791,21330,9546,1
792,20900,9514,1
793,21226,9296,1
794,20718,9441,1
795,20677,9292,1
796,20242,9618,1
797,20461,9183,1
798,20207,9255,1
799,19336,9291,1
800,19661,9001,1
801,19227,9183,1
802,19369,9286,1
803,18868,9187,1
804,18465,9291,1
805,18284,8929,1
806,18285,8928,1
807,17664,8923,1
808,17269,9254,1
809,16363,8638,1
810,16218,8856,1
811,15570,8859,1
812,14984,8712,1
813,14442,8494,1
814,13896,8603,1
815,13367,8205,1
816,14129,8132,1
817,14564,8279,1
818,15328,8023,1
819,15764,8241,1
820,16563,8424,1
821,17149,8646,1
822,17762,8751,1
823,17690,8787,1
824,18380,8859,1
825,18665,9073,1
826,19397,9114,1
827,19570,8814,1
828,19506,9296,1
829,20123,9186,1
830,19869,9296,1
831,20196,9296,1
832,20669,9186,1
833,21073,9591,1
834,20519,9182,1
835,20995,9369,1
836,21250,9441,1
837,21436,9482,1
838,21431,9369,1
839,21427,9364,1
840,21727,9410,1
841,21463,9509,1
842,21682,9473,1
843,22049,9659,1
844,21972,9364,1
845,21900,9509,1
846,22009,9218,1
847,21868,9623,1
848,22081,9582,1
849,22412,9623,1
850,21827,9437,1
851,21832,9550,1
852,22122,9514,1
853,22267,9696,1
854,21940,9623,1
855,21832,9841,1
856,21718,9328,1
857,21104,9696,1
858,21250,9696,1
859,21614,9623,1
860,21177,9550,1
861,21141,9587,1
862,20923,9441,1
863,20923,9405,1
864,20560,9514,1
865,20741,9514,1
866,20051,9114,1
867,20123,9587,1
868,20014,9333,1
869,19542,9005,1
870,18956,9473,1
871,18997,8968,1
872,18634,9333,1
873,18016,9114,1
874,17830,9218,1
875,17108,8968,1
876,16999,9186,1
877,16237,8642,1
878,16054,8896,1
879,15364,8751,1
880,15074,8751,1
881,13838,8751,1
882,13439,8424,1
883,13166,7994,1
884,13815,8098,1
885,14107,7989,1
886,15165,7991,1
887,15641,8395,1
888,16511,8572,1
889,17062,8394,1
890,17641,8827,1
891,17640,8681,1
892,18406,8827,1
893,18874,9187,1
894,18952,8755,1
895,19025,8828,1
896,19720,9305,1
897,20121,9050,1
898,20150,9331,1
899,20663,9264,1
900,20778,9488,1
901,20991,9411,1
902,21211,9192,1
903,21465,9482,1
904,21464,9264,1
905,21500,9301,1
906,21538,9154,1
907,21465,9446,1
908,21943,9632,1
909,21501,9410,1
910,21542,9452,1
911,22267,9482,1
912,22047,9664,1
913,22267,9591,1
914,22198,9597,1
915,22126,9587,1
916,22047,9627,1
917,22412,9555,1
918,22083,9700,1
919,22157,9629,1
920,22230,9664,1
921,22376,9700,1
922,22125,9523,1
923,22157,9627,1
924,21944,9742,1
925,21866,9700,1
926,21902,9555,1
927,21574,9627,1
928,21687,9523,1
929,21424,9624,1
930,20955,9555,1
931,21069,9452,1
932,21284,9775,1
933,20590,9228,1
934,20778,9415,1
935,20196,9452,1
936,20627,9556,1
937,19971,9447,1
938,19862,9338,1
939,19863,9483,1
940,19028,9305,1
941,18373,8905,1
942,18691,9187,1
943,17895,9192,1
944,18087,9056,1
945,17353,9051,1
946,16908,9077,1
947,15969,8686,1
948,15855,9009,1
949,15273,8863,1
950,14795,8713,1
951,14222,8614,1
952,13515,8056,1
953,13914,8202,1
954,14861,8165,1
955,15411,8280,1
956,15951,8385,1
957,16896,8603,1
958,17334,8675,1
959,18061,8675,1
960,18601,8706,1
961,19225,8894,1
962,19228,8899,1
963,19188,9221,1
964,19698,8895,1
965,19728,9144,1
966,19910,9179,1
967,20389,9220,1
968,20715,9404,1
969,20971,9258,1
970,21480,9294,1
971,21407,9331,1
972,21626,9475,1
973,21516,9368,1
974,21516,9076,1
975,22026,9512,1
976,21590,9584,1
977,22243,9730,1
978,22136,9766,1
979,22280,9440,1
980,22758,9553,1
981,22607,9439,1
982,22353,9766,1
983,22243,9731,1
984,22390,9877,1
985,22352,9512,1
986,22353,9730,1
987,22576,9589,1
988,22536,9549,1
989,22171,9512,1
990,22577,9589,1
991,22462,9730,1
992,22176,9734,1
993,22353,9621,1
994,22207,9730,1
995,21843,9657,1
996,21807,9548,1
997,21879,9475,1
998,21371,9622,1
999,21334,9439,1
1000,21658,9508,1
1001,21371,9258,1
1002,21625,9440,1
1003,21012,9481,1
1004,20316,9404,1
1005,20606,9585,1
1006,20460,9368,1
1007,20460,9440,1
1008,20026,9185,1
1009,19405,9404,1
1010,19405,9112,1
1011,18314,9368,1
1012,18746,9545,1
1013,18133,9040,1
1014,17805,9185,1
1015,17261,8966,1
1016,16823,9075,1
1017,16386,8894,1
1018,15988,8821,1
1019,15225,8566,1
1020,14575,8717,1
1021,13733,8420,1
1022,13632,8344,1
1023,14148,8274,1
1024,14694,8165,1
1025,15101,8023,1
1026,16336,8166,1
1027,16559,8572,1
1028,17320,8349,1
1029,17832,8639,1
1030,18415,8748,1
1031,18524,8603,1
1032,18780,8748,1
1033,19398,8968,1
1034,19874,9042,1
1035,19911,9224,1
1036,20384,9224,1
1037,20128,9441,1
1038,20790,9446,1
1039,20963,9293,1
1040,20968,9224,1
1041,21588,9516,1
1042,21702,9047,1
1043,21515,9624,1
1044,22134,9698,1
1045,22280,9625,1
1046,21952,9624,1
1047,21844,9660,1
1048,22431,9301,1
1049,22755,9807,1
1050,22134,9734,1
1051,22897,9583,1
1052,22645,9624,1
1053,22359,9956,1
1054,22171,9589,1
1055,22646,9880,1
1056,22718,9770,1
1057,22829,9588,1
1058,23009,9879,1
1059,22865,9772,1
1060,23009,9916,1
1061,22646,9733,1
1062,22938,9843,1
1063,22355,9515,1
1064,22063,9770,1
1065,22322,9665,1
1066,22609,9697,1
1067,21956,9629,1
1068,22020,9656,1
1069,21880,9516,1
1070,21805,9588,1
1071,21734,9625,1
1072,21515,9589,1
1073,21186,9589,1
1074,20859,9953,1
1075,20864,9447,1
1076,20858,9443,1
1077,20858,9479,1
1078,20566,9224,1
1079,19947,9261,1
1080,19581,9224,1
1081,19366,9411,1
1082,18998,9078,1
1083,18888,9042,1
1084,18488,9224,1
1085,18341,9151,1
1086,17285,9077,1
1087,17616,8935,1
1088,16986,9182,1
1089,16108,9287,1
1090,15571,8858,1
1091,15023,9042,1
1092,13965,8676,1
1093,13717,7991,1
1094,14367,8157,1
1095,14876,8062,1
1096,15824,8248,1
1097,16073,8425,1
1098,16792,8457,1
1099,17454,8575,1
1100,18505,8791,1
1101,18687,8937,1
1102,19013,8937,1
1103,19557,9082,1
1104,19660,9404,1
1105,20282,9227,1
1106,20173,9227,1
1107,20421,9259,1
1108,20748,9693,1
1109,20789,9082,1
1110,21369,9227,1
1111,21582,9513,1
1112,21985,9336,1
1113,21809,9486,1
1114,21836,9693,1
1115,22053,9440,1
1116,22089,9549,1
1117,22959,9693,1
1118,22420,9589,1
1119,22379,9693,1
1120,22597,9621,1
1121,22271,9404,1
1122,22602,9879,1
1123,22927,9807,1
1124,22783,9625,1
1125,23181,9988,1
1126,22670,9513,1
1127,23032,9838,1
1128,22670,9657,1
1129,22993,9700,1
1130,22774,9545,1
1131,22923,9838,1
1132,23286,9693,1
1133,22747,9916,1
1134,22783,9625,1
1135,22670,9766,1
1136,22198,9693,1
1137,22162,9693,1
1138,22089,9911,1
1139,22053,9766,1
1140,21950,9372,1
1141,21980,9584,1
1142,21768,9263,1
1143,21872,9404,1
1144,21432,9436,1
1145,21111,9549,1
1146,21618,9477,1
1147,20571,9372,1
1148,20680,9554,1
1149,20530,9440,1
1150,20236,9333,1
1151,19733,9331,1
1152,19878,9222,1
1153,19081,9186,1
1154,18831,9409,1
1155,18610,9513,1
1156,18288,9227,1
1157,18424,9109,1
1158,17640,8905,1
1159,16910,9082,1
1160,16005,9009,1
1161,16037,8932,1
1162,15094,8715,1
1163,14696,9005,1
1164,14012,8538,1
1165,13246,8028,1
1166,14224,8101,1
1167,14481,8105,1
1168,15165,8211,1
1169,15853,8464,1
1170,16686,8572,1
1171,17589,8827,1
1172,17803,8424,1
1173,18133,8899,1
1174,18971,8831,1
1175,19406,9157,1
1176,19618,9152,1
1177,19980,9080,1
1178,20348,9013,1
1179,20601,9229,1
1180,20524,9116,1
1181,20922,9334,1
1182,21352,9474,1
1183,21284,9225,1
1184,21728,9488,1
1185,21827,9261,1
1186,22145,9216,1
1187,21863,9406,1
1188,22552,9659,1
1189,22588,9479,1
1190,22155,9370,1
1191,22884,9845,1
1192,22771,9479,1
1193,23060,9841,1
1194,23133,9479,1
1195,23096,9551,1
1196,23423,9732,1
1197,23060,9515,1
1198,22843,9588,1
1199,23024,9732,1
1200,23391,9773,1
1201,23387,9804,1
1202,23496,9841,1
1203,22916,9515,1
1204,23278,9551,1
1205,22621,9655,1
1206,22916,9297,1
1207,22884,9700,1
1208,23169,9732,1
1209,22910,9764,1
1210,22843,9551,1
1211,22407,9877,1
1212,22335,9443,1
1213,22303,9266,1
1214,22661,9588,1
1215,22045,9479,1
1216,22366,9583,1
1217,21756,9623,1
1218,21863,9588,1
1219,21715,9402,1
1220,20922,9551,1
1221,21284,9406,1
1222,20632,9406,1
1223,20777,9443,1
1224,20124,9334,1
1225,19877,9411,1
1226,19550,9193,1
1227,19256,9515,1
1228,18822,9370,1
1229,18677,9334,1
1230,18386,8935,1
1231,17667,9013,1
1232,17517,8899,1
1233,17191,9152,1
1234,16322,8899,1
1235,15455,9188,1
1236,14838,8827,1
1237,14444,8577,1
1238,13759,8129,1
1239,13941,7911,1
1240,15028,8238,1
1241,15896,8234,1
1242,16119,8202,1
1243,17062,8457,1
1244,17606,8566,1
1245,18225,8566,1
1246,18661,8965,1
1247,19096,9001,1
1248,19128,8852,1
1249,19636,9106,1
1250,19894,8892,1
1251,20367,9292,1
1252,20688,9396,1
1253,20870,9396,1
1254,20942,9396,1
1255,21415,9432,1
1256,21706,9287,1
1257,21887,9360,1
1258,21601,9509,1
1259,22291,9546,1
1260,22146,9437,1
1261,22545,9473,1
1262,22472,9328,1
1263,22510,9582,1
1264,22614,9541,1
1265,22873,9764,1
1266,22832,9614,1
1267,23014,9759,1
1268,22728,9546,1
1269,23454,9836,1
1270,22977,9578,1
1271,22982,9582,1
1272,23195,9432,1
1273,22982,9582,1
1274,23345,9945,1
1275,23309,9873,1
1276,23381,9691,1
1277,23599,9618,1
1278,23054,9836,1
1279,23091,9655,1
1280,23018,9582,1
1281,22873,9509,1
1282,22940,9759,1
1283,22764,9582,1
1284,22468,9614,1
1285,22477,9623,1
1286,22468,9614,1
1287,22291,9836,1
1288,22218,9473,1
1289,22218,9582,1
1290,21778,9759,1
1291,21238,9364,1
1292,21742,9650,1
1293,21601,9473,1
1294,21129,9473,1
1295,20874,9328,1
1296,20180,9323,1
1297,20434,9360,1
1298,20362,9215,1
1299,19895,9437,1
1300,19568,9401,1
1301,18842,9110,1
1302,18697,8965,1
1303,18729,9287,1
1304,17716,9074,1
1305,17347,9251,1
1306,17275,9033,1
1307,16299,9038,1
1308,15969,9033,1
1309,15205,8743,1
1310,14951,8670,1
1311,13537,8706,1
1312,13558,7997,1
1313,13778,7997,1
1314,14178,8433,1
1315,15090,8111,1
1316,15703,8398,1
1317,16550,8411,1
1318,17089,8693,1
1319,17597,8912,1
1320,18429,8871,1
1321,18756,8871,1
1322,19665,9052,1
1323,19952,8975,1
1324,20065,8871,1
1325,20504,9021,1
1326,20465,9270,1
1327,20541,9057,1
1328,21337,9452,1
1329,21301,9343,1
1330,21664,9488,1
1331,22277,9556,1
1332,22282,9561,1
1333,22141,9529,1
1334,22609,9415,1
1335,22677,9556,1
1336,22500,9707,1
1337,22536,9671,1
1338,22978,9565,1
1339,23010,9852,1
1340,23155,9598,1
1341,23010,9561,1
1342,23301,9598,1
1343,23119,9743,1
1344,23006,9811,1
1345,23447,9779,1
1346,23669,9893,1
1347,23192,9561,1
1348,23665,9743,1
1349,23442,9739,1
1350,23846,9779,1
1351,22974,9634,1
1352,23665,9816,1
1353,23737,9816,1
1354,23520,9707,1
1355,22756,9671,1
1356,23151,9920,1
1357,22864,9888,1
1358,22938,9561,1
