,CY3_Intensity,GFP_Intensity,Label
0,17359,10192,1
1,17105,10082,1
2,17218,10014,1
3,17359,9937,1
4,16882,9896,1
5,17032,9937,1
6,17355,10151,1
7,17096,10037,1
8,16967,10132,1
9,17149,10387,1
10,17476,9914,1
11,17331,10023,1
12,17763,10164,1
13,18277,10205,1
14,18167,10314,1
15,18417,10237,1
16,18236,10237,1
17,18167,10060,1
18,17763,10419,1
19,17945,10128,1
20,17840,10314,1
21,17476,10351,1
22,17508,10019,1
23,17695,9987,1
24,16895,10023,1
25,17459,10064,1
26,17855,10169,1
27,17413,9982,1
28,18221,10205,1
29,18622,10204,1
30,18621,10422,1
31,18907,10309,1
32,18663,10647,1
33,19022,10751,1
34,18812,10431,1
35,18877,10643,1
36,18989,10427,1
37,19022,10606,1
38,18768,10534,1
39,18731,10205,1
40,18698,10246,1
41,18225,9882,1
42,18366,10131,1
43,17637,9987,1
44,17783,10169,1
45,17276,9809,1
46,17262,9942,1
47,17515,10157,1
48,18277,10159,1
49,18240,9942,1
50,19105,10480,1
51,19441,10307,1
52,19949,10415,1
53,20161,10520,1
54,19871,10664,1
55,19945,10521,1
56,20523,10411,1
57,20881,10515,1
58,20742,10665,1
59,21030,10737,1
60,20487,10738,1
61,20456,10453,1
62,19799,10593,1
63,19726,10339,1
64,19364,10558,1
65,19038,10447,1
66,18562,10227,1
67,18128,10154,1
68,17914,10085,1
69,17479,10338,1
70,16936,9904,1
71,17132,10330,1
72,17539,10298,1
73,17789,10294,1
74,18370,10365,1
75,18703,10153,1
76,19717,10439,1
77,20407,10694,1
78,20704,10662,1
79,20413,10625,1
80,21244,10511,1
81,21608,10438,1
82,21718,10585,1
83,22227,10547,1
84,21789,10802,1
85,22260,10653,1
86,22086,10770,1
87,22009,10585,1
88,21391,10621,1
89,21395,10771,1
90,21139,10808,1
91,20627,10330,1
92,20300,10547,1
93,19753,10294,1
94,18813,10407,1
95,18735,10074,1
96,18224,10184,1
97,17862,10002,1
98,17462,10184,1
99,16587,9965,1
100,16934,10214,1
101,17811,10074,1
102,18465,10147,1
103,18429,10038,1
104,19119,10437,1
105,20099,10546,1
106,20898,10546,1
107,21335,10764,1
108,21771,10728,1
109,22461,10328,1
110,22860,10945,1
111,22860,10909,1
112,22420,10651,1
113,23115,10909,1
114,23224,10945,1
115,23442,10728,1
116,23260,10945,1
117,23187,10692,1
118,22716,10837,1
119,22493,10723,1
120,22234,10755,1
121,21739,10769,1
122,21444,11054,1
123,20993,10682,1
124,20572,10655,1
125,20359,10405,1
126,19369,10251,1
127,18461,10396,1
128,18429,10255,1
129,17811,10364,1
130,16866,10255,1
131,17249,10131,1
132,17909,10245,1
133,18855,10277,1
134,18749,10318,1
135,20209,10428,1
136,20351,10388,1
137,21344,10835,1
138,21816,10938,1
139,22471,10867,1
140,22987,10870,1
141,23127,11158,1
142,23676,10865,1
143,23895,11048,1
144,23675,11047,1
145,24223,10758,1
146,24187,10865,1
147,24077,11012,1
148,24036,10934,1
149,24076,11230,1
150,23457,11011,1
151,23784,11086,1
152,23535,10797,1
153,23420,10794,1
154,22623,10871,1
155,22293,11054,1
156,22143,10573,1
157,21412,10646,1
158,20323,10434,1
159,19948,10753,1
160,19119,10323,1
161,18535,10286,1
162,17654,10428,1
163,17139,9877,1
164,17296,10095,1
165,17879,10348,1
166,18460,10312,1
167,19738,10171,1
168,20202,10671,1
169,21078,10421,1
170,21729,10527,1
171,22683,10681,1
172,22825,10676,1
173,23156,10900,1
174,23593,10862,1
175,24056,11253,1
176,24134,10858,1
177,24430,11154,1
178,25183,10889,1
179,24897,11222,1
180,24898,10894,1
181,25080,11150,1
182,25371,11076,1
183,24897,11185,1
184,24789,11003,1
185,24460,11004,1
186,24280,10894,1
187,24243,11004,1
188,23734,10931,1
189,23733,10895,1
190,23446,10680,1
191,22601,10962,1
192,21552,10677,1
193,21223,10350,1
194,19988,10604,1
195,19769,10494,1
196,18823,10312,1
197,17915,10022,1
198,17229,10209,1
199,17230,10142,1
200,18356,10105,1
201,18939,10431,1
202,20029,10286,1
203,20467,10721,1
204,21335,10717,1
205,22283,10648,1
206,22808,10708,1
207,23228,10868,1
208,23770,10862,1
209,24101,10941,1
210,24939,11267,1
211,25010,10794,1
212,25629,10721,1
213,25339,11013,1
214,25627,11012,1
215,25877,11263,1
216,25556,11048,1
217,26174,11559,1
218,25484,11012,1
219,24969,11080,1
220,25448,10903,1
221,25664,10941,1
222,25121,10867,1
223,24611,11013,1
224,24316,10863,1
225,24206,11009,1
226,23769,11008,1
227,23265,10976,1
228,22943,10981,1
229,22064,10831,1
230,21958,10759,1
231,20902,10612,1
232,20029,10431,1
233,18980,10110,1
234,18430,10105,1
235,17074,9877,1
236,17488,9981,1
237,18069,10163,1
238,18680,9942,1
239,20136,10453,1
240,20647,10638,1
241,21659,10634,1
242,22343,10665,1
243,23399,10779,1
244,23617,10815,1
245,24450,10925,1
246,24814,10996,1
247,24627,11173,1
248,25286,11139,1
249,25719,11359,1
250,25502,11069,1
251,26305,11146,1
252,26087,10784,1
253,26517,11142,1
254,26264,11395,1
255,26663,11178,1
256,26699,11395,1
257,26087,11327,1
258,25938,10996,1
259,26558,11146,1
260,25434,11073,1
261,25833,11183,1
262,25213,11142,1
263,24953,11210,1
264,24632,10743,1
265,24564,11001,1
266,23649,10811,1
267,23440,10856,1
268,22819,10815,1
269,21771,10457,1
270,20715,10779,1
271,19737,10562,1
272,18907,10240,1
273,17850,10054,1
274,16943,10054,1
275,17156,10213,1
276,17914,10099,1
277,19337,10357,1
278,20027,10502,1
279,20753,10359,1
280,22136,10721,1
281,22286,10835,1
282,23590,10684,1
283,24025,10938,1
284,24317,11229,1
285,24681,11375,1
286,25189,11048,1
287,25625,11047,1
288,26315,11302,1
289,25951,11230,1
290,26683,11489,1
291,26392,11306,1
292,27157,11306,1
293,26788,11193,1
294,26898,11375,1
295,27298,11520,1
296,26720,11308,1
297,26866,11197,1
298,26680,11120,1
299,26138,11452,1
300,25921,11017,1
301,26175,11306,1
302,25630,11379,1
303,25624,11303,1
304,25551,11194,1
305,24649,11053,1
306,24649,11235,1
307,24139,11052,1
308,23399,10858,1
309,22750,10934,1
310,22208,10468,1
311,20971,10720,1
312,19628,10248,1
313,18320,10576,1
314,18174,10359,1
315,16900,10030,1
316,17071,10352,1
317,17651,10098,1
318,18346,10467,1
319,19616,10537,1
320,20228,10061,1
321,21566,10856,1
322,22524,10688,1
323,23644,10865,1
324,24583,11078,1
325,24477,11263,1
326,25023,10973,1
327,25535,11087,1
328,25530,10938,1
329,26434,11404,1
330,26618,11263,1
331,26614,11187,1
332,26655,11264,1
333,26759,11331,1
334,27419,11336,1
335,27381,11627,1
336,27059,11486,1
337,27196,11513,1
338,27163,11374,1
339,27305,11659,1
340,27018,11119,1
341,26982,11372,1
342,26910,11192,1
343,26688,11331,1
344,26289,11368,1
345,26764,11410,1
346,25821,11374,1
347,25455,10897,1
348,25314,11192,1
349,24333,10828,1
350,24157,10906,1
351,23458,10860,1
352,23349,10679,1
353,21937,10792,1
354,20778,10501,1
355,20088,10430,1
356,18482,10529,1
357,17365,9884,1
358,16892,9956,1
359,17680,9737,1
360,18122,10508,1
361,19104,10398,1
362,20230,10211,1
363,21391,10715,1
364,22857,10871,1
365,22967,10945,1
366,23873,11050,1
367,24675,11121,1
368,24819,11048,1
369,25876,11085,1
370,25913,11339,1
371,26463,11163,1
372,26783,11153,1
373,27187,11194,1
374,26791,11236,1
375,27442,11341,1
376,27697,11521,1
377,27625,11668,1
378,28062,11339,1
379,28063,11594,1
380,28099,11303,1
381,27332,11304,1
382,27333,11121,1
383,27557,11126,1
384,27774,11672,1
385,27297,11522,1
386,26788,11303,1
387,26892,11298,1
388,26676,11522,1
389,26499,11091,1
390,26059,11231,1
391,25513,11304,1
392,25366,11194,1
393,24707,11154,1
394,24165,11121,1
395,23767,10945,1
396,23034,11012,1
397,22079,10675,1
398,20522,10394,1
399,19720,10430,1
400,18554,10284,1
401,17829,10215,1
402,17173,10032,1
403,17057,10055,1
404,17821,10381,1
405,18511,10237,1
406,19924,10237,1
407,20904,10780,1
408,22286,10712,1
409,23333,10962,1
410,23982,10595,1
411,24784,11179,1
412,25473,11143,1
413,25436,11324,1
414,26307,11433,1
415,26234,11143,1
416,26886,11213,1
417,27105,11106,1
418,27644,11464,1
419,27721,11252,1
420,27612,11179,1
421,28083,11396,1
422,27971,11392,1
423,27753,11428,1
424,27830,11324,1
425,27794,11433,1
426,28555,11216,1
427,28224,11681,1
428,28229,11360,1
429,27757,11324,1
430,27866,11542,1
431,27431,11360,1
432,27431,11396,1
433,26959,11288,1
434,26891,11256,1
435,26343,11179,1
436,26307,11542,1
437,26089,11070,1
438,25147,11252,1
439,24743,11029,1
440,24167,10926,1
441,23406,10780,1
442,22463,10780,1
443,21267,10853,1
444,20396,10527,1
445,19018,10309,1
446,18329,10128,1
447,17324,10103,1
448,17255,9928,1
449,17944,10471,1
450,19464,10357,1
451,20156,10289,1
452,21421,10467,1
453,23096,10580,1
454,23931,10798,1
455,24183,11125,1
456,25340,10937,1
457,25557,11047,1
458,26101,11264,1
459,26755,11264,1
460,27372,11372,1
461,27734,11337,1
462,27484,11087,1
463,27809,11413,1
464,28100,11631,1
465,28386,11627,1
466,28532,11337,1
467,28460,11337,1
468,28460,11771,1
469,28102,11160,1
470,28790,11522,1
471,28464,11413,1
472,28387,11337,1
473,29474,11518,1
474,28250,11454,1
475,27919,11450,1
476,28059,11266,1
477,28137,11595,1
478,27334,11372,1
479,27589,11445,1
480,26717,11192,1
481,26282,11010,1
482,26535,11337,1
483,26323,11270,1
484,25416,11014,1
485,24982,11270,1
486,24075,11088,1
487,23314,10835,1
488,22437,10975,1
489,21351,10575,1
490,19754,10467,1
491,18556,10467,1
492,17261,10185,1
493,16964,10001,1
494,16955,10232,1
495,17608,10196,1
496,18698,10159,1
497,20117,10521,1
498,20842,10450,1
499,22109,10735,1
500,23273,10809,1
501,24045,10455,1
502,25057,11068,1
503,25530,11103,1
504,26142,10954,1
505,26620,11176,1
506,26838,10921,1
507,27673,11212,1
508,27820,11272,1
509,27923,10953,1
510,28654,11503,1
511,28145,11394,1
512,28467,11426,1
513,28469,11353,1
514,28619,11430,1
515,28469,11426,1
516,29086,11244,1
517,28768,11471,1
518,28619,11358,1
519,28437,11794,1
520,28540,11462,1
521,28469,11644,1
522,28545,11430,1
523,28577,11718,1
524,28249,11280,1
525,28181,11176,1
526,27492,11358,1
527,27672,11467,1
528,27033,11307,1
529,26618,11394,1
530,26142,11427,1
531,25560,11171,1
532,25163,11027,1
533,24643,10945,1
534,23636,10800,1
535,22909,10736,1
536,21752,10994,1
537,21020,10517,1
538,19276,10300,1
539,18373,10049,1
540,17354,9905,1
541,17471,10024,1
542,18124,10388,1
543,19463,10382,1
544,20268,10496,1
545,22010,10714,1
546,22809,10968,1
547,23791,11005,1
548,24227,10933,1
549,25171,11005,1
550,25821,11072,1
551,26038,11110,1
552,26660,11150,1
553,26951,11513,1
554,27719,11191,1
555,28149,11368,1
556,28508,11653,1
557,28512,11404,1
558,28833,11400,1
559,28621,11912,1
560,28803,11585,1
561,28798,11545,1
562,29130,11404,1
563,29239,11295,1
564,29094,11585,1
565,29421,11730,1
566,29016,11980,1
567,28911,11949,1
568,29094,11477,1
569,28657,11331,1
570,27894,11659,1
571,28544,11653,1
572,28325,11363,1
573,27459,11513,1
574,27672,11472,1
575,27531,11222,1
576,27236,11363,1
577,26477,11151,1
578,26042,11077,1
579,25498,10860,1
580,24990,10823,1
581,24481,10715,1
582,23245,10425,1
583,22557,10859,1
584,21212,10314,1
585,20049,10351,1
586,18997,10314,1
587,16993,10129,1
588,17324,10003,1
589,17575,10145,1
590,18595,10109,1
591,19687,10436,1
592,21399,10545,1
593,22240,10840,1
594,23291,10690,1
595,23983,11092,1
596,24925,11014,1
597,25693,11019,1
598,26317,11278,1
599,26604,11201,1
600,27296,11383,1
601,27441,11419,1
602,27437,11487,1
603,28211,11351,1
604,28388,11637,1
605,28679,11310,1
606,28720,11460,1
607,28824,11492,1
608,29376,11569,1
609,29298,11383,1
610,29516,11383,1
611,29262,11674,1
612,29226,11455,1
613,29407,11564,1
614,29626,11492,1
615,28897,11419,1
616,29407,11637,1
617,28861,11492,1
618,28970,11201,1
619,28788,11528,1
620,28933,11564,1
621,28279,11455,1
622,27950,11346,1
623,27764,11487,1
624,27514,11310,1
625,26604,11164,1
626,26495,11528,1
627,25876,11201,1
628,25152,11169,1
629,24670,10942,1
630,23400,11128,1
631,22704,10577,1
632,21612,10686,1
633,20956,10686,1
634,19173,10613,1
635,17980,10222,1
636,16961,10068,1
637,18055,10292,1
638,19030,10322,1
639,20190,10685,1
640,21425,10648,1
641,22882,10798,1
642,24115,11053,1
643,24722,11043,1
644,25560,11158,1
645,25997,10976,1
646,26541,11555,1
647,27126,11270,1
648,27231,11375,1
649,27671,11488,1
650,28790,11446,1
651,28760,11597,1
652,29086,11525,1
653,28869,11416,1
654,29013,11560,1
655,29340,11670,1
656,29629,11742,1
657,29847,11596,1
658,29847,11707,1
659,29664,11606,1
660,29771,11772,1
661,29589,11991,1
662,30132,11737,1
663,29702,11742,1
664,29531,11583,1
665,29045,11374,1
666,29111,11512,1
667,28758,11634,1
668,28432,11813,1
669,28470,11414,1
670,28178,11487,1
671,27525,11416,1
672,27921,11447,1
673,27016,11270,1
674,26614,11302,1
675,25706,11158,1
676,25586,11031,1
677,25131,10872,1
678,24042,10762,1
679,23243,10618,1
680,22301,10618,1
681,21393,10618,1
682,20013,10544,1
683,18377,10287,1
684,17183,10037,1
685,17308,10114,1
686,18431,10043,1
687,19230,10661,1
688,20995,10439,1
689,22334,10692,1
690,22984,10764,1
691,23995,10946,1
692,25404,11089,1
693,25833,11050,1
694,26340,11484,1
695,26741,11414,1
696,27464,11414,1
697,28083,11601,1
698,28150,11416,1
699,28620,11631,1
700,28548,11452,1
701,29157,11230,1
702,29343,11742,1
703,29379,11270,1
704,29447,11664,1
705,29414,11741,1
706,29518,11555,1
707,29341,11525,1
708,29628,11446,1
709,30717,11885,1
710,29669,11595,1
711,30060,11483,1
712,30101,11704,1
713,30204,11772,1
714,30029,11524,1
715,29306,11741,1
716,29130,11601,1
717,28840,11709,1
718,28544,11700,1
719,28294,11414,1
720,27825,11344,1
721,27608,11452,1
722,27314,11555,1
723,26954,11266,1
724,26591,11376,1
725,25839,10621,1
726,25725,10905,1
727,24032,11053,1
728,23706,10765,1
729,22515,10838,1
730,21681,10658,1
731,20092,10295,1
732,18503,10006,1
733,17490,10005,1
734,17788,10062,1
735,18623,10063,1
736,19644,10248,1
737,21161,10606,1
738,22215,10679,1
739,23489,11083,1
740,24505,10939,1
741,24934,11296,1
742,25737,10976,1
743,25847,11048,1
744,27261,11228,1
745,27511,11187,1
746,27769,11447,1
747,27873,11588,1
748,28494,11047,1
749,29033,11479,1
750,28199,11443,1
751,29541,11479,1
752,29977,11587,1
753,29434,11370,1
754,29722,11804,1
755,30085,11405,1
756,29836,11484,1
757,30049,11804,1
758,30159,12022,1
759,30412,11622,1
760,29649,11659,1
761,29690,11337,1
762,29759,11516,1
763,30163,11627,1
764,29540,11442,1
765,29069,11805,1
766,29210,11619,1
767,28598,11223,1
768,28457,11555,1
769,28490,11660,1
770,28313,11411,1
771,27509,11442,1
772,27221,11296,1
773,26493,11297,1
774,25914,11116,1
775,25443,11079,1
776,24577,10938,1
777,23809,10898,1
778,23343,10685,1
779,21968,10653,1
780,20290,10353,1
781,18875,10136,1
782,17675,9840,1
783,17904,10043,1
784,18923,10446,1
785,20404,10550,1
786,22038,10808,1
787,22501,10798,1
788,23375,11093,1
789,24493,11017,1
790,25511,10839,1
791,26164,10985,1
792,26857,11279,1
793,27038,11206,1
794,28012,11383,1
795,28302,11564,1
796,28270,11533,1
797,28772,11492,1
798,28591,11637,1
799,29714,11927,1
800,29497,11637,1
801,29388,11455,1
802,30040,11601,1
803,29283,11786,1
804,29605,11419,1
805,29569,11601,1
806,30330,11709,1
807,30077,11672,1
808,30515,11713,1
809,29822,12071,1
810,30221,11745,1
811,30479,11822,1
812,29384,11704,1
813,29641,11709,1
814,29247,11243,1
815,29352,11419,1
816,28881,11383,1
817,28373,11455,1
818,28197,11822,1
819,27975,11238,1
820,27830,11745,1
821,27686,11419,1
822,26671,11311,1
823,26019,10985,1
824,25621,11021,1
825,24751,10803,1
826,23845,11238,1
827,23375,11021,1
828,21997,10731,1
829,21205,10844,1
830,19140,10120,1
831,17904,10260,1
832,17544,10165,1
833,17912,10097,1
834,18706,10310,1
835,20231,10492,1
836,21794,10601,1
837,23431,10673,1
838,23794,10637,1
839,24884,10928,1
840,25500,11147,1
841,25973,11075,1
842,26735,11147,1
843,27137,11184,1
844,27869,11406,1
845,28304,11587,1
846,28990,11437,1
847,28954,11402,1
848,29177,11587,1
849,29208,11654,1
850,29245,11510,1
851,29462,11946,1
852,29497,11764,1
853,30147,11724,1
854,29974,11624,1
855,30047,11913,1
856,29861,11836,1
857,30375,11660,1
858,30484,11842,1
859,29643,11546,1
860,30152,12018,1
861,29974,11624,1
862,29607,11293,1
863,29607,11546,1
864,29721,11622,1
865,29571,11546,1
866,28877,11397,1
867,28518,11220,1
868,29063,11402,1
869,28627,11437,1
870,27937,11472,1
871,27213,11188,1
872,26917,11147,1
873,26450,11334,1
874,25755,11510,1
875,24780,11078,1
876,24193,10710,1
877,23649,10928,1
878,22085,10892,1
879,21180,10387,1
880,19620,10314,1
881,18198,9876,1
882,16745,9988,1
883,18162,10169,1
884,19360,10205,1
885,20485,10460,1
886,22010,10713,1
887,22956,10713,1
888,23864,11077,1
889,25425,10968,1
890,25897,11151,1
891,26038,11037,1
892,26805,11187,1
893,27637,11255,1
894,27858,11587,1
895,28004,11151,1
896,28622,11624,1
897,29094,11587,1
898,29565,11624,1
899,29344,11762,1
900,29638,11442,1
901,29820,11768,1
902,30178,11763,1
903,29632,11945,1
904,29855,11804,1
905,30436,11694,1
906,30686,11653,1
907,30509,11841,1
908,30287,11510,1
909,30146,11405,1
910,30160,11792,1
911,30178,11619,1
912,29815,11654,1
913,30111,11695,1
914,29348,11477,1
915,29670,11872,1
916,28948,11624,1
917,28766,11223,1
918,28798,11583,1
919,28622,11732,1
920,27823,11441,1
921,28003,11296,1
922,26768,11151,1
923,26732,11151,1
924,25769,11278,1
925,25026,11368,1
926,24332,11072,1
927,23537,10786,1
928,22405,11000,1
929,21034,10900,1
930,19723,10205,1
931,18303,10202,1
932,17630,9851,1
933,17884,10104,1
934,19521,10286,1
935,20823,10500,1
936,21954,10576,1
937,23300,10685,1
938,23991,11085,1
939,25117,10903,1
940,25411,11309,1
941,26315,11195,1
942,27001,11518,1
943,27221,11191,1
944,28097,11231,1
945,28352,11159,1
946,28856,11627,1
947,28679,11413,1
948,29510,11554,1
949,29151,11702,1
950,29405,11341,1
951,30132,11667,1
952,30639,11739,1
953,30131,11631,1
954,30131,11595,1
955,30454,11916,1
956,30789,11816,1
957,31071,11699,1
958,30744,11735,1
959,30894,12067,1
960,30236,11952,1
961,30059,12103,1
962,30346,11699,1
963,29696,11486,1
964,29587,11702,1
965,29587,11776,1
966,29043,11703,1
967,29291,11481,1
968,28570,11631,1
969,28424,11377,1
970,27697,11558,1
971,27479,11486,1
972,26820,11445,1
973,26274,11263,1
974,26021,11045,1
975,25335,11194,1
976,24826,11267,1
977,23591,10976,1
978,22604,10789,1
979,21374,10539,1
980,19703,10431,1
981,18431,10287,1
982,17048,9923,1
983,17541,10162,1
984,17723,10306,1
985,19646,10302,1
986,20886,10597,1
987,22118,10593,1
988,23177,10925,1
989,24159,10961,1
990,25359,10925,1
991,25976,11070,1
992,26276,11079,1
993,26881,11647,1
994,27795,11506,1
995,27863,11538,1
996,28445,11720,1
997,28777,11397,1
998,29468,11397,1
999,29104,11434,1
1000,29472,11801,1
1001,29863,11720,1
1002,29831,11543,1
1003,30048,11652,1
1004,30298,11538,1
1005,30189,11684,1
1006,30335,11755,1
1007,30412,12051,1
1008,30412,11579,1
1009,30339,11506,1
1010,30085,11543,1
1011,30303,11978,1
1012,30558,11725,1
1013,29863,11575,1
1014,29831,11470,1
1015,29863,11828,1
1016,29245,11538,1
1017,29208,11611,1
1018,28808,11320,1
1019,28849,11216,1
1020,28340,11434,1
1021,28340,11796,1
1022,27395,11325,1
1023,27286,11434,1
1024,26740,11179,1
1025,26158,11179,1
1026,25250,10997,1
1027,24777,10852,1
1028,23609,10702,1
1029,22741,10779,1
1030,21500,10556,1
1031,19796,10452,1
1032,18850,10053,1
1033,17541,10235,1
1034,17065,10167,1
1035,18412,9809,1
1036,19434,10467,1
1037,20520,10570,1
1038,21935,10606,1
1039,22917,10752,1
1040,23969,10861,1
1041,25281,11011,1
1042,25427,11047,1
1043,25967,11006,1
1044,26840,10897,1
1045,27601,11333,1
1046,28150,11628,1
1047,28038,11587,1
1048,28914,11664,1
1049,28910,11514,1
1050,29128,11696,1
1051,28836,11660,1
1052,30035,11805,1
1053,30470,11514,1
1054,30321,11982,1
1055,30180,11805,1
1056,30185,11882,1
1057,30253,11733,1
1058,30370,11633,1
1059,30327,11733,1
1060,30475,11882,1
1061,30615,11841,1
1062,30579,11587,1
1063,29671,11805,1
1064,29495,11664,1
1065,29889,11805,1
1066,29454,11696,1
1067,29744,11514,1
1068,29566,11519,1
1069,28438,11660,1
1070,28910,11442,1
1071,28333,11555,1
1072,28142,11546,1
1073,28070,11510,1
1074,27015,11292,1
1075,26979,11328,1
1076,26295,11333,1
1077,25532,11043,1
1078,24292,10966,1
1079,23458,10711,1
1080,22668,10611,1
1081,21645,10389,1
1082,20155,10389,1
1083,18995,10353,1
1084,17547,9994,1
1085,17264,9974,1
1086,18280,10047,1
1087,19254,10369,1
1088,20883,10581,1
1089,21724,10953,1
1090,23460,10948,1
1091,25023,11135,1
1092,24765,10876,1
1093,25564,11202,1
1094,26437,11461,1
1095,26688,11166,1
1096,27520,11347,1
1097,28140,11678,1
1098,28210,11492,1
1099,28516,11503,1
1100,28545,11574,1
1101,29623,11746,1
1102,29877,11674,1
1103,29845,11822,1
1104,29586,11384,1
1105,30244,11787,1
1106,30135,11316,1
1107,30425,11968,1
1108,30461,11822,1
1109,30062,11787,1
1110,30027,11533,1
1111,29913,11637,1
1112,30167,11783,1
1113,30388,11714,1
1114,29918,11642,1
1115,30176,11610,1
1116,29551,11746,1
1117,29845,11751,1
1118,29809,11206,1
1119,29115,11492,1
1120,29157,11425,1
1121,28577,11388,1
1122,28282,11094,1
1123,27924,11170,1
1124,27448,11384,1
1125,26509,11316,1
1126,26655,11316,1
1127,25967,11316,1
1128,25346,11166,1
1129,24547,10803,1
1130,23859,10985,1
1131,23102,10808,1
1132,21325,10590,1
1133,20528,10120,1
1134,18929,10296,1
1135,17591,10155,1
1136,16793,9906,1
1137,18104,10088,1
1138,19006,10407,1
1139,20073,10307,1
1140,21671,10740,1
1141,22698,10854,1
1142,23571,11073,1
1143,24774,11037,1
1144,25176,10963,1
1145,26406,11173,1
1146,26743,11292,1
1147,27654,11292,1
1148,27982,11547,1
1149,28416,11396,1
1150,28235,11396,1
1151,28858,11402,1
1152,29332,11547,1
1153,29696,11511,1
1154,30096,11511,1
1155,29331,11402,1
1156,29659,11656,1
1157,30243,11839,1
1158,30202,11543,1
1159,30935,11547,1
1160,30275,11506,1
1161,29879,11693,1
1162,30096,11985,1
1163,30347,11725,1
1164,30060,11985,1
1165,29842,11693,1
1166,29622,11985,1
1167,30279,11693,1
1168,29769,11584,1
1169,29148,11547,1
1170,28889,11652,1
1171,28530,11839,1
1172,28525,11324,1
1173,28421,11511,1
1174,27514,11516,1
1175,27149,11479,1
1176,27363,11475,1
1177,26674,11369,1
1178,25906,10854,1
1179,25355,11069,1
1180,24337,11073,1
1181,23208,10963,1
1182,22333,10890,1
1183,21161,10704,1
1184,20036,10636,1
1185,18652,10088,1
1186,17484,10097,1
1187,17812,10243,1
1188,19559,10024,1
1189,20064,10347,1
1190,21596,10679,1
1191,22834,10752,1
1192,23889,11079,1
1193,24693,10975,1
1194,25313,10865,1
1195,26508,11116,1
1196,26399,11479,1
1197,26908,11334,1
1198,27636,11479,1
1199,28150,11193,1
1200,29023,11593,1
1201,28873,11297,1
1202,28946,11661,1
1203,29091,11588,1
1204,29751,11229,1
1205,30037,11734,1
1206,29528,11625,1
1207,30182,11807,1
1208,30001,11770,1
1209,30364,11807,1
1210,29751,11556,1
1211,30511,11697,1
1212,30364,11588,1
1213,29928,11661,1
1214,30001,11661,1
1215,30037,11443,1
1216,29782,11516,1
1217,30182,11661,1
1218,29491,11588,1
1219,29346,11479,1
1220,29201,11625,1
1221,28391,11761,1
1222,28510,11406,1
1223,28255,11552,1
1224,27823,11520,1
1225,28073,11479,1
1226,27167,11338,1
1227,26508,11406,1
1228,26285,11256,1
1229,25126,10970,1
1230,24143,10897,1
1231,23416,10752,1
1232,22507,10788,1
1233,21160,10461,1
1234,19599,10138,1
1235,18322,10243,1
1236,17713,10005,1
1237,18948,10155,1
1238,20318,10838,1
1239,21656,10476,1
1240,22452,10367,1
1241,24115,11127,1
1242,24227,11059,1
1243,25272,11019,1
1244,26099,11050,1
1245,26357,11452,1
1246,27262,11055,1
1247,27840,11200,1
1248,28056,11488,1
1249,28635,11705,1
1250,28523,11702,1
1251,29101,11122,1
1252,29219,11783,1
1253,29106,11670,1
1254,29286,11525,1
1255,30515,11742,1
1256,29937,11958,1
1257,29720,11669,1
1258,30447,11675,1
1259,30625,11813,1
1260,30004,11737,1
1261,30119,11814,1
1262,30335,11669,1
1263,30119,11924,1
1264,30045,11597,1
1265,29503,11850,1
1266,29323,11633,1
1267,29395,11597,1
1268,29213,11633,1
1269,29032,11670,1
1270,28417,11379,1
1271,28563,11306,1
1272,28056,11343,1
1273,28094,11308,1
1274,27658,11163,1
1275,27080,11488,1
1276,26180,11130,1
1277,25707,11163,1
1278,24550,11126,1
1279,23862,10983,1
1280,23536,10837,1
1281,22091,10873,1
1282,21150,10548,1
1283,19341,10330,1
1284,17931,9932,1
1285,17626,10029,1
1286,17990,10067,1
1287,19782,10294,1
1288,21229,10575,1
1289,22288,10796,1
1290,23816,10471,1
1291,24180,11014,1
1292,25452,11197,1
1293,25566,11201,1
1294,26258,11192,1
1295,26622,11202,1
1296,27455,11234,1
1297,27354,11278,1
1298,27890,11160,1
1299,28614,11775,1
1300,28831,11666,1
1301,29237,11634,1
1302,29164,11707,1
1303,29204,11747,1
1304,30327,11707,1
1305,29272,11414,1
1306,29963,11814,1
1307,29677,11784,1
1308,29491,11596,1
1309,30218,11852,1
1310,30069,11666,1
1311,29849,11592,1
1312,30178,11957,1
1313,29631,11920,1
1314,30140,11701,1
1315,29705,11592,1
1316,29164,11525,1
1317,29527,11742,1
1318,28804,11675,1
1319,28399,11524,1
1320,27963,11414,1
1321,28217,11014,1
1322,27341,11302,1
1323,27162,11306,1
1324,25998,11233,1
1325,26252,11196,1
1326,25417,11343,1
1327,24581,11269,1
1328,24035,10979,1
1329,22792,10719,1
1330,21847,10901,1
1331,20578,10543,1
1332,18941,10252,1
1333,17737,10320,1
1334,17234,10045,1
1335,18252,10263,1
1336,19263,10513,1
1337,21052,10413,1
1338,21913,10548,1
1339,22857,10948,1
1340,23804,10735,1
1341,24312,10809,1
1342,25506,11238,1
1343,26341,11166,1
1344,26310,11171,1
1345,27286,11458,1
1346,27503,11420,1
1347,28382,11320,1
1348,28488,11716,1
1349,28555,11385,1
1350,28778,11608,1
1351,29214,11679,1
1352,29208,11421,1
1353,29462,11603,1
1354,29316,11602,1
1355,29757,11570,1
1356,29824,11603,1
1357,30080,11638,1
1358,29498,11385,1
1359,29577,11535,1
1360,30115,11456,1
