,CY3_Intensity,GFP_Intensity,Label
63434,9713,26889,1
63435,9781,26190,1
63436,9421,26560,1
63437,9166,26487,1
63438,9420,25867,1
63439,9380,25679,1
63440,9275,25501,1
63441,9051,25571,1
63442,8947,25063,1
63443,8916,24594,1
63444,8655,23935,1
63445,8582,23751,1
63446,8035,23022,1
63447,8217,22510,1
63448,8071,22620,1
63449,7780,22366,1
63450,7785,21859,1
63451,7631,21048,1
63452,7415,20359,1
63453,6942,20068,1
63454,6905,19411,1
63455,6500,19113,1
63456,6358,18425,1
63457,5921,17549,1
63458,5702,16166,1
63459,5023,15134,1
63460,5570,16045,1
63461,5861,17140,1
63462,6186,17574,1
63463,6483,18854,1
63464,6812,19328,1
63465,6921,19839,1
63466,7319,20454,1
63467,7396,21627,1
63468,7683,21842,1
63469,7976,22681,1
63470,8126,22757,1
63471,8302,23337,1
63472,8382,24033,1
63473,8418,24435,1
63474,8856,24399,1
63475,8966,25057,1
63476,8930,25274,1
63477,9033,25635,1
63478,9185,25677,1
63479,9171,25955,1
63480,9289,26036,1
63481,9368,26478,1
63482,9475,26807,1
63483,9800,26255,1
63484,9767,26816,1
63485,9658,27100,1
63486,9806,27172,1
63487,9800,27167,1
63488,10135,27391,1
63489,10133,27682,1
63490,10201,27897,1
63491,10165,27787,1
63492,10171,28267,1
63493,10312,28443,1
63494,10270,27709,1
63495,10242,28048,1
63496,10097,28449,1
63497,10055,27896,1
63498,10349,28080,1
63499,10499,28594,1
63500,10462,28594,1
63501,10384,28261,1
63502,10316,28375,1
63503,10206,28267,1
63504,10461,28340,1
63505,10093,28188,1
63506,10201,27934,1
63507,10279,27829,1
63508,10279,27937,1
63509,10462,27610,1
63510,10425,27538,1
63511,10201,27606,1
63512,10166,27897,1
63513,9801,27678,1
63514,9914,27537,1
63515,9914,27136,1
63516,9768,26990,1
63517,9732,27100,1
63518,9654,26766,1
63519,9841,26370,1
63520,9617,26765,1
63521,9514,25858,1
63522,9549,26295,1
63523,9362,25598,1
63524,9327,25306,1
63525,8891,25019,1
63526,8810,24828,1
63527,8920,24755,1
63528,8743,24322,1
63529,8636,24035,1
63530,8449,23336,1
63531,8198,23085,1
63532,8121,22643,1
63533,8126,22247,1
63534,7869,21993,1
63535,7688,21627,1
63536,7250,20387,1
63537,7025,20783,1
63538,6884,19584,1
63539,6441,19324,1
63540,6552,18668,1
63541,6154,17943,1
63542,5894,17099,1
63543,5102,15131,1
63544,5430,15823,1
63545,5507,16155,1
63546,5941,17208,1
63547,6561,18191,1
63548,6816,19285,1
63549,7208,19750,1
63550,7035,20415,1
63551,7510,20999,1
63552,7505,21614,1
63553,8020,22129,1
63554,7910,22238,1
63555,8348,23441,1
63556,8312,23842,1
63557,8453,24348,1
63558,8490,23728,1
63559,8749,25009,1
63560,8709,25150,1
63561,9109,25005,1
63562,9406,25228,1
63563,9219,25479,1
63564,9443,25920,1
63565,9447,26143,1
63566,9624,26613,1
63567,9624,26686,1
63568,9624,26686,1
63569,9775,27056,1
63570,9734,27124,1
63571,10062,27707,1
63572,9917,27598,1
63573,10062,27451,1
63574,10030,27602,1
63575,10098,27160,1
63576,10136,27634,1
63577,10245,28217,1
63578,10354,27779,1
63579,10062,27853,1
63580,10432,28113,1
63581,10098,27779,1
63582,10172,28072,1
63583,10317,28509,1
63584,10208,27707,1
63585,10098,28253,1
63586,10057,27994,1
63587,10344,28354,1
63588,10062,28145,1
63589,10427,27779,1
63590,10317,28364,1
63591,10500,27853,1
63592,10317,27707,1
63593,10204,27666,1
63594,9807,27889,1
63595,10059,27543,1
63596,9912,27083,1
63597,10172,27051,1
63598,9843,26977,1
63599,9807,27087,1
63600,9770,26285,1
63601,9588,26759,1
63602,9588,26832,1
63603,9843,26322,1
63604,9547,25843,1
63605,9187,26212,1
63606,9333,25956,1
63607,9364,25879,1
63608,9187,24826,1
63609,8890,24894,1
63610,8895,24826,1
63611,8603,24352,1
63612,8745,23728,1
63613,8599,23875,1
63614,8416,23035,1
63615,8165,22784,1
63616,8133,22753,1
63617,8093,21910,1
63618,7874,21618,1
63619,7478,20967,1
63620,7254,20816,1
63621,7212,20192,1
63622,6853,19942,1
63623,6451,18884,1
63624,6525,18082,1
63625,5941,17463,1
63626,5613,16661,1
63627,5208,15300,1
63628,5565,16493,1
63629,5533,16569,1
63630,6143,17541,1
63631,6510,18272,1
63632,7018,19504,1
63633,7312,19835,1
63634,7494,20744,1
63635,7567,20961,1
63636,7563,21501,1
63637,7899,22308,1
63638,8112,22777,1
63639,8074,22666,1
63640,8474,23138,1
63641,8579,23569,1
63642,8655,24046,1
63643,8766,24555,1
63644,8980,24769,1
63645,9373,25235,1
63646,8911,25425,1
63647,9270,25566,1
63648,9124,25566,1
63649,9275,25753,1
63650,9524,26074,1
63651,9506,26326,1
63652,9234,26328,1
63653,9742,26944,1
63654,9597,26872,1
63655,9745,27203,1
63656,9777,27563,1
63657,10291,27603,1
63658,9959,27598,1
63659,10249,27489,1
63660,10140,28035,1
63661,10349,27734,1
63662,10105,27525,1
63663,10255,28002,1
63664,10072,27749,1
63665,10504,28434,1
63666,10249,27961,1
63667,10217,28038,1
63668,10435,27711,1
63669,10359,27853,1
63670,10291,27675,1
63671,10037,28293,1
63672,10140,27997,1
63673,10504,27924,1
63674,10363,27930,1
63675,10364,28002,1
63676,10182,28003,1
63677,10072,27458,1
63678,10072,27748,1
63679,9814,27127,1
63680,10037,27203,1
63681,9841,26935,1
63682,9669,26619,1
63683,9668,26908,1
63684,9601,26514,1
63685,9600,26769,1
63686,9274,26079,1
63687,9565,25752,1
63688,9346,26333,1
63689,9310,25390,1
63690,8984,24846,1
63691,8911,25353,1
63692,8948,24772,1
63693,8798,24477,1
63694,8614,24006,1
63695,8074,23465,1
63696,8548,23212,1
63697,8298,22998,1
63698,8143,22589,1
63699,7893,22231,1
63700,7675,21724,1
63701,7567,21323,1
63702,7454,20666,1
63703,7022,20162,1
63704,6898,19768,1
63705,6655,18923,1
63706,6292,18488,1
63707,6156,17808,1
63708,5825,16968,1
63709,5037,15153,1
63710,5387,15473,1
63711,5684,16280,1
63712,5794,16901,1
63713,6046,18065,1
63714,6635,18946,1
63715,6994,19563,1
63716,7219,20263,1
63717,7367,20811,1
63718,7549,21322,1
63719,7654,21973,1
63720,7923,22371,1
63721,7986,22600,1
63722,8164,22960,1
63723,8458,23179,1
63724,8754,24061,1
63725,8645,24062,1
63726,9006,24715,1
63727,8863,25121,1
63728,9297,25007,1
63729,9157,25084,1
63730,8895,25627,1
63731,9157,25670,1
63732,9339,25707,1
63733,9522,26036,1
63734,9407,26031,1
63735,9517,26651,1
63736,9705,26911,1
63737,9735,26432,1
63738,9814,26401,1
63739,9627,26908,1
63740,10028,27565,1
63741,9626,27455,1
63742,10105,27278,1
63743,9845,27491,1
63744,9997,27423,1
63745,10106,27496,1
63746,9996,27717,1
63747,9961,27168,1
63748,9955,27710,1
63749,10215,27861,1
63750,9850,27423,1
63751,10070,27607,1
63752,10212,27527,1
63753,10070,27900,1
63754,10069,27569,1
63755,10106,27716,1
63756,10361,27717,1
63757,9773,27455,1
63758,9924,27095,1
63759,10069,27571,1
63760,9809,27382,1
63761,9740,27132,1
63762,9696,26683,1
63763,9992,26614,1
63764,9846,26652,1
63765,9593,26181,1
63766,9412,26401,1
63767,9411,25743,1
63768,9115,25775,1
63769,9267,25413,1
63770,9009,25268,1
63771,9119,25122,1
63772,9010,24902,1
63773,8817,24637,1
63774,8426,24463,1
63775,8494,24423,1
63776,8461,23660,1
63777,8279,23147,1
63778,8129,22851,1
63779,8165,22668,1
63780,7689,22302,1
63781,7913,21686,1
63782,7506,21244,1
63783,7407,20850,1
63784,7403,20043,1
63785,6922,19964,1
63786,6594,19416,1
63787,6671,18727,1
63788,6339,17810,1
63789,5941,17448,1
63790,5424,16093,1
63791,5193,15273,1
63792,5344,16004,1
63793,5590,16906,1
63794,5995,17929,1
63795,6341,18524,1
63796,6576,19746,1
63797,7085,19492,1
63798,7123,20583,1
63799,7414,21128,1
63800,7815,21672,1
63801,7778,22472,1
63802,8063,22503,1
63803,8068,22798,1
63804,8214,23017,1
63805,8613,23743,1
63806,8614,23454,1
63807,8708,24190,1
63808,8764,24801,1
63809,8796,24978,1
63810,8979,24724,1
63811,9009,25338,1
63812,9015,25125,1
63813,9738,25920,1
63814,9233,26215,1
63815,9233,25961,1
63816,9784,26182,1
63817,9343,25996,1
63818,9887,26832,1
63819,9559,26906,1
63820,10034,26579,1
63821,9960,26687,1
63822,10178,27014,1
63823,10069,26942,1
63824,9637,26619,1
63825,10142,27632,1
63826,9966,27127,1
63827,9778,27305,1
63828,10251,27269,1
63829,9741,27777,1
63830,10141,27377,1
63831,10101,28208,1
63832,10179,27451,1
63833,10179,27231,1
63834,9961,27560,1
63835,10255,27491,1
63836,9956,27408,1
63837,9774,27520,1
63838,9852,27014,1
63839,9710,27310,1
63840,10069,27414,1
63841,9741,27122,1
63842,9632,26325,1
63843,9379,26651,1
63844,9382,26619,1
63845,9893,26801,1
63846,9487,25996,1
63847,9488,25743,1
63848,9123,25634,1
63849,9387,25534,1
63850,9087,25415,1
63851,9123,25307,1
63852,8837,24839,1
63853,9087,24653,1
63854,8832,24434,1
63855,8556,24151,1
63856,8469,23525,1
63857,8282,23413,1
63858,8287,23017,1
63859,8288,22364,1
63860,7851,22399,1
63861,7558,21672,1
63862,7631,21309,1
63863,7304,20838,1
63864,7159,20436,1
63865,7086,20111,1
63866,6836,19387,1
63867,6536,18797,1
63868,6145,17933,1
63869,6104,17530,1
63870,5563,16513,1
63871,5207,15731,1
63872,5385,16454,1
63873,5781,17469,1
63874,6149,18019,1
63875,6550,18456,1
63876,6586,19366,1
63877,6769,19950,1
63878,7060,20314,1
63879,7570,20714,1
63880,7866,21776,1
63881,7715,21880,1
63882,8047,22541,1
63883,8116,23192,1
63884,8334,23155,1
63885,8589,23630,1
63886,8481,23630,1
63887,8698,24103,1
63888,8730,24390,1
63889,8585,24462,1
63890,8990,25305,1
63891,9173,25269,1
63892,9241,25264,1
63893,8954,26216,1
63894,9173,25451,1
63895,9573,25961,1
63896,9500,26325,1
63897,9682,26289,1
63898,9463,26763,1
63899,9505,26112,1
63900,9682,26689,1
63901,9755,26325,1
63902,9827,26471,1
63903,9718,26544,1
63904,9969,26867,1
63905,9901,26981,1
63906,9759,27423,1
63907,9865,27382,1
63908,9755,27309,1
63909,10119,27272,1
63910,9682,26981,1
63911,9973,27054,1
63912,9937,27163,1
63913,9609,27054,1
63914,9786,26867,1
63915,9896,26940,1
63916,9677,27086,1
63917,9865,26944,1
63918,9937,26799,1
63919,9823,26430,1
63920,9718,26653,1
63921,9827,26835,1
63922,9496,26065,1
63923,9427,26580,1
63924,9646,26180,1
63925,9463,25742,1
63926,9277,26139,1
63927,9103,25492,1
63928,8990,25269,1
63929,8954,25086,1
63930,8739,24946,1
63931,8766,24864,1
63932,8917,23921,1
63933,8735,24103,1
63934,8485,23888,1
63935,8189,23738,1
63936,8302,23415,1
63937,8334,22864,1
63938,7784,22714,1
63939,7825,21989,1
63940,7382,21402,1
63941,7314,20969,1
63942,7242,20533,1
63943,6878,19839,1
63944,6769,18930,1
63945,6618,18779,1
63946,6368,18128,1
63947,6118,17659,1
63948,5676,16927,1
63949,4990,15259,1
63950,5058,15619,1
63951,5494,16347,1
63952,5859,17368,1
63953,6010,17736,1
63954,6629,19082,1
63955,6810,19482,1
63956,6841,20062,1
63957,7394,20795,1
63958,7497,21407,1
63959,7607,21626,1
63960,8012,22032,1
63961,7793,21776,1
63962,8086,22796,1
63963,8263,23337,1
63964,8372,23666,1
63965,8813,23451,1
63966,8595,24434,1
63967,8814,24581,1
63968,8928,24585,1
63969,8882,24831,1
63970,9068,25454,1
63971,9209,25558,1
63972,8955,25159,1
63973,9101,25487,1
63974,9209,25594,1
63975,9286,25818,1
63976,9355,25887,1
63977,9209,26069,1
63978,9609,26433,1
63979,9464,26470,1
63980,9500,26323,1
63981,9646,26796,1
63982,9725,27056,1
63983,9538,26688,1
63984,9942,26801,1
63985,9833,26582,1
63986,9538,26833,1
63987,9797,26983,1
63988,9865,26214,1
63989,9579,26911,1
63990,9834,26582,1
63991,9761,26984,1
63992,9615,26948,1
63993,9907,26437,1
63994,9682,26907,1
63995,9505,26074,1
63996,9464,26761,1
63997,9614,26511,1
63998,9610,26687,1
63999,9355,25704,1
64000,9505,26182,1
64001,9322,26111,1
64002,9213,25271,1
64003,9322,25636,1
64004,9100,25268,1
64005,9322,25163,1
64006,8959,24799,1
64007,8850,24544,1
64008,8887,24946,1
64009,8414,23816,1
64010,8372,23665,1
64011,8414,23888,1
64012,8340,23305,1
64013,8086,23051,1
64014,8122,22324,1
64015,7939,22541,1
64016,7798,21745,1
64017,7465,21594,1
64018,7321,20831,1
64019,7139,20720,1
64020,6915,19805,1
64021,6916,19807,1
64022,6664,19302,1
64023,6519,18828,1
64024,6224,18058,1
64025,5974,17116,1
64026,5009,15301,1
64027,5516,15698,1
64028,5842,16459,1
64029,5988,17546,1
64030,6247,18092,1
64031,6531,18885,1
64032,6753,19942,1
64033,7293,20335,1
64034,7219,20805,1
64035,7328,21130,1
64036,7654,21965,1
64037,7731,21642,1
64038,8090,22326,1
64039,8095,23019,1
64040,8265,23446,1
64041,8197,23340,1
64042,8597,23486,1
64043,8461,24148,1
64044,8814,24282,1
64045,8784,24529,1
64046,8854,24432,1
64047,8926,25048,1
64048,9073,25483,1
64049,9109,25483,1
64050,9249,25514,1
64051,9108,25771,1
64052,9249,25768,1
64053,9253,26351,1
64054,9506,26062,1
64055,9140,26240,1
64056,9610,25876,1
64057,9362,26387,1
64058,9457,26157,1
64059,9359,26022,1
64060,9724,26243,1
64061,9502,26419,1
64062,9689,26533,1
64063,9833,26931,1
64064,9679,26523,1
64065,9866,25986,1
64066,9607,26415,1
64067,9503,25986,1
64068,9616,26715,1
64069,9575,26274,1
64070,9719,26240,1
64071,9797,26388,1
64072,9394,26204,1
64073,9181,26208,1
64074,9399,25880,1
64075,9394,26202,1
64076,9067,25514,1
64077,9072,25736,1
64078,9394,25550,1
64079,9031,24863,1
64080,8886,24826,1
64081,9176,25008,1
64082,8819,24578,1
64083,8452,24102,1
64084,8819,24360,1
64085,8711,23670,1
64086,8456,23707,1
64087,8022,23056,1
64088,7949,22729,1
64089,7836,22362,1
64090,7727,22218,1
64091,7800,21746,1
64092,7586,21064,1
64093,7260,20991,1
64094,7184,20661,1
64095,7080,20193,1
64096,6965,19791,1
64097,6786,19212,1
64098,6246,18456,1
64099,6170,18271,1
64100,5734,16893,1
64101,5033,15882,1
64102,5542,16028,1
64103,5690,16756,1
64104,5876,17233,1
64105,6198,18720,1
64106,6712,18872,1
64107,6959,19773,1
64108,7076,19998,1
64109,7108,20467,1
64110,7327,21269,1
64111,7581,21632,1
64112,7987,22218,1
64113,8133,22691,1
64114,7950,22584,1
64115,8060,22983,1
64116,8420,23379,1
64117,8420,23380,1
64118,8270,24320,1
64119,8747,24036,1
64120,8710,24289,1
64121,8929,24435,1
64122,9039,25273,1
64123,8966,25054,1
64124,8892,25381,1
64125,9257,25526,1
64126,9115,25824,1
64127,9220,25272,1
64128,9220,25272,1
64129,9479,25969,1
64130,9257,25745,1
64131,9329,26509,1
64132,9585,26364,1
64133,9444,26041,1
64134,9584,25709,1
64135,9443,26114,1
64136,9439,26327,1
64137,9802,25854,1
64138,9433,26468,1
64139,9622,25855,1
64140,9658,25927,1
64141,9407,26041,1
64142,9403,26147,1
64143,9221,26327,1
64144,9329,26365,1
64145,9293,25564,1
64146,9402,26219,1
64147,9038,26183,1
64148,9075,25599,1
64149,9365,25381,1
64150,9402,25454,1
64151,9074,25018,1
64152,8892,25017,1
64153,8820,25054,1
64154,8892,24545,1
64155,8783,24362,1
64156,8566,24217,1
64157,8493,23852,1
64158,8238,23853,1
64159,8420,23234,1
64160,8019,23234,1
64161,7983,22761,1
64162,7981,22288,1
64163,7728,22214,1
64164,7765,21961,1
64165,7624,21745,1
64166,7399,21087,1
64167,7181,20613,1
64168,7328,19995,1
64169,7036,19521,1
64170,6671,19484,1
64171,6563,18648,1
64172,6230,17734,1
64173,5985,17161,1
64174,5185,15412,1
64175,5436,16098,1
64176,5764,16971,1
64177,5986,17958,1
64178,6459,18358,1
64179,6714,19268,1
64180,6855,19517,1
64181,7036,19954,1
64182,7360,20678,1
64183,7301,20982,1
64184,7692,21410,1
64185,8061,21923,1
64186,7878,22142,1
64187,7915,22324,1
64188,8025,22942,1
64189,8129,23521,1
64190,8461,23415,1
64191,8420,23921,1
64192,8815,24171,1
64193,8643,24289,1
64194,8821,24103,1
64195,9007,25053,1
64196,9148,24757,1
64197,9148,24757,1
64198,9080,25490,1
64199,9184,25121,1
64200,9188,25235,1
64201,9148,25449,1
64202,9039,25594,1
64203,9225,25744,1
64204,9407,25708,1
64205,9326,25809,1
64206,9516,26145,1
64207,9184,26067,1
64208,9407,25708,1
64209,9553,25672,1
64210,9512,26031,1
64211,9298,25854,1
64212,9262,25744,1
64213,9298,25854,1
64214,9367,25850,1
64215,9439,25776,1
64216,9184,25959,1
64217,9184,25813,1
64218,9080,25890,1
64219,9111,25485,1
64220,8934,25235,1
64221,9188,25198,1
64222,9225,24725,1
64223,9080,24872,1
64224,8788,24289,1
64225,9039,24539,1
64226,8643,24580,1
64227,8279,23926,1
64228,8498,23489,1
64229,8384,23738,1
64230,8133,23598,1
64231,8133,23197,1
64232,7910,22792,1
64233,8133,22469,1
64234,7774,22292,1
64235,7511,21518,1
64236,7515,21160,1
64237,7402,21015,1
64238,7405,20651,1
64239,6932,19995,1
64240,6787,19377,1
64241,6710,18972,1
64242,6563,18134,1
64243,6309,17626,1
64244,6163,17298,1
64245,5836,16680,1
64246,5068,15625,1
64247,5473,16213,1
64248,5688,16826,1
64249,5942,17808,1
64250,6377,18465,1
64251,6483,19115,1
64252,6597,19229,1
64253,6960,20102,1
64254,7403,20470,1
64255,7397,21267,1
64256,7579,21596,1
64257,7834,21850,1
64258,7876,22437,1
64259,7907,22360,1
64260,8417,22396,1
64261,8203,23129,1
64262,8527,23380,1
64263,8343,23707,1
64264,8526,24108,1
64265,8781,24255,1
64266,8854,24107,1
64267,8562,24728,1
64268,8563,24691,1
64269,8999,24763,1
64270,9000,25346,1
64271,8896,25424,1
64272,8931,24659,1
64273,8895,25168,1
64274,8928,25564,1
64275,9292,25310,1
64276,9072,25527,1
64277,9082,25319,1
64278,9187,25169,1
64279,9144,25310,1
64280,9281,25338,1
64281,8999,25347,1
64282,9255,24908,1
64283,8963,25711,1
64284,9331,25133,1
64285,9472,25527,1
64286,8895,25532,1
64287,9145,25274,1
64288,9073,25273,1
64289,9040,25060,1
64290,8854,24947,1
64291,8890,24508,1
64292,8926,24508,1
64293,8819,24690,1
64294,8781,24764,1
64295,8562,24472,1
64296,8671,23816,1
64297,8495,23602,1
64298,8308,23599,1
64299,8127,23126,1
64300,8162,23307,1
64301,8126,22433,1
64302,8126,22433,1
64303,7834,22033,1
64304,7506,21887,1
64305,7574,21737,1
64306,7434,21086,1
64307,7293,21018,1
64308,7252,20284,1
64309,6962,20210,1
64310,6633,19302,1
64311,6566,19050,1
64312,6489,18864,1
64313,6268,17809,1
64314,6050,17627,1
64315,5432,16461,1
64316,5198,15297,1
64317,5525,16099,1
64318,5781,16899,1
64319,6109,17520,1
64320,6436,18175,1
64321,6510,19525,1
64322,6655,19341,1
64323,7131,20107,1
64324,7056,20254,1
64325,7279,21572,1
64326,8009,21935,1
64327,7641,21711,1
64328,7900,22191,1
64329,8040,22040,1
64330,7932,22660,1
64331,8516,23026,1
64332,8146,22910,1
64333,8259,23645,1
64334,8625,24011,1
64335,8410,23430,1
64336,8629,23942,1
64337,8771,24047,1
64338,8738,24087,1
64339,8626,24337,1
64340,8771,24521,1
64341,8734,24775,1
64342,8984,24880,1
64343,9026,24812,1
64344,9026,25139,1
64345,8916,25431,1
64346,9063,24994,1
64347,8990,25032,1
64348,9171,24812,1
64349,8916,25213,1
64350,9021,25063,1
64351,8990,24848,1
64352,9354,24958,1
64353,9066,25437,1
64354,8952,24921,1
64355,8993,24634,1
64356,8917,24922,1
64357,8917,24848,1
64358,8880,24703,1
64359,8738,24307,1
64360,8848,24925,1
64361,8588,24702,1
64362,8520,24451,1
64363,8661,24011,1
64364,8406,23756,1
64365,8515,23791,1
64366,8339,23540,1
64367,8156,23505,1
64368,8042,23135,1
64369,8082,22410,1
64370,7859,22696,1
64371,7713,22332,1
64372,7749,21640,1
64373,7640,21421,1
64374,7530,21676,1
64375,7238,21166,1
64376,7316,20332,1
64377,6874,19742,1
64378,6765,19560,1
64379,6764,18649,1
64380,6296,18544,1
64381,6036,17956,1
64382,5890,16682,1
64383,5529,16358,1
64384,5334,15523,1
64385,5516,16068,1
64386,5692,16755,1
64387,6056,17664,1
64388,6175,18146,1
64389,6534,19013,1
64390,6680,19267,1
64391,7007,19957,1
64392,6930,20535,1
64393,7480,21265,1
64394,7445,21084,1
64395,7625,21593,1
64396,7803,22024,1
64397,7880,22465,1
64398,8287,22761,1
64399,7735,22573,1
64400,8354,22865,1
64401,8245,22939,1
64402,8385,23514,1
64403,8313,23442,1
64404,8209,23774,1
64405,8535,23410,1
64406,8714,23659,1
64407,8719,24319,1
64408,8681,24572,1
64409,8681,24536,1
64410,8714,24096,1
64411,8864,24790,1
64412,9046,25044,1
64413,8823,25003,1
64414,9047,24646,1
64415,8972,24645,1
64416,8572,25118,1
64417,8718,24610,1
64418,8719,24463,1
64419,8895,24787,1
64420,8681,24755,1
64421,8827,24391,1
64422,8530,24350,1
64423,9042,24968,1
64424,8859,24640,1
64425,8712,24293,1
64426,8535,23919,1
64427,8390,23627,1
64428,8535,23954,1
64429,8701,23464,1
64430,8431,23561,1
64431,8462,23265,1
64432,8208,23373,1
64433,8022,22714,1
64434,7882,23265,1
64435,8095,23007,1
64436,7735,21921,1
64437,7880,22210,1
64438,7694,21879,1
64439,7371,20976,1
64440,7371,20722,1
64441,6971,20686,1
64442,7007,20213,1
64443,6848,19763,1
64444,6783,19407,1
64445,6571,19121,1
64446,6206,17960,1
64447,6094,17845,1
64448,5770,16795,1
64449,5552,16359,1
64450,5226,15677,1
64451,5487,16342,1
64452,5739,16960,1
64453,5886,17437,1
64454,6399,18426,1
64455,6436,18462,1
64456,6693,19599,1
64457,6729,19893,1
64458,7137,20336,1
64459,7258,20715,1
64460,7243,20919,1
64461,7578,21363,1
64462,7609,21909,1
64463,7867,21872,1
64464,7798,22023,1
64465,7944,22573,1
64466,8013,23045,1
64467,7939,22605,1
64468,8233,23155,1
64469,8307,23045,1
64470,8339,23297,1
64471,8422,23453,1
64472,8422,23746,1
64473,8563,23888,1
64474,8710,24035,1
64475,8532,24039,1
64476,8747,24365,1
64477,8563,24108,1
64478,8605,24479,1
64479,8637,24512,1
64480,8600,24218,1
64481,8673,24438,1
64482,8600,24182,1
64483,8637,24108,1
64484,8568,24077,1
64485,8669,23957,1
64486,8673,24108,1
64487,8820,24255,1
64488,8312,23490,1
64489,8527,24108,1
64490,8788,23967,1
64491,8453,23852,1
64492,8343,23412,1
64493,8350,23448,1
64494,8307,23558,1
64495,8233,23045,1
64496,8160,22935,1
64497,8049,22715,1
64498,8087,22385,1
64499,7761,22243,1
64500,7867,22092,1
64501,7688,21400,1
64502,7504,21473,1
64503,7394,20887,1
64504,7243,20956,1
64505,7169,20699,1
64506,7023,19893,1
64507,6913,19929,1
64508,6949,18720,1
64509,6513,18467,1
64510,6322,18201,1
64511,5959,17803,1
64512,5556,16740,1
64513,5482,16154,1
64514,5100,15158,1
64515,5318,16470,1
64516,5683,16907,1
64517,5828,17672,1
64518,6084,17927,1
64519,6484,18327,1
64520,6525,18951,1
64521,6928,20007,1
64522,7178,20004,1
64523,7031,20513,1
64524,7542,20623,1
64525,7395,21498,1
64526,7724,21352,1
64527,7833,21608,1
64528,7801,22195,1
64529,7870,22373,1
64530,7943,22299,1
64531,7833,22555,1
64532,8197,22628,1
64533,8307,23212,1
64534,8057,23288,1
64535,8161,23137,1
64536,8239,23543,1
64537,8270,23540,1
64538,8568,23471,1
64539,8380,23613,1
64540,8563,23904,1
64541,8749,24163,1
64542,8458,24091,1
64543,8599,23939,1
64544,8749,23762,1
64545,8385,23616,1
64546,8749,24018,1
64547,8489,23867,1
64548,8380,23867,1
64549,8344,24086,1
64550,8600,23830,1
64551,8453,23867,1
64552,8525,23611,1
64553,8348,23142,1
64554,8233,23029,1
64555,8126,22957,1
64556,8416,23137,1
64557,7983,23472,1
64558,7905,22519,1
64559,7978,22374,1
64560,7943,22117,1
64561,7688,22226,1
64562,7765,21720,1
64563,7506,21936,1
64564,7506,21753,1
64565,7103,20805,1
64566,7108,20264,1
64567,6812,20403,1
64568,6848,20077,1
64569,6703,19601,1
64570,6667,19018,1
64571,6521,18545,1
64572,6197,17859,1
64573,6014,17711,1
64574,5647,16687,1
64575,5289,15500,1
64576,5323,15788,1
64577,5688,16593,1
64578,5798,17104,1
64579,6090,17800,1
64580,6273,18458,1
64581,6426,19412,1
64582,6604,19372,1
64583,6722,19745,1
64584,7043,20322,1
64585,7038,19952,1
64586,7299,20796,1
64587,7299,21163,1
64588,7225,21746,1
64589,7556,21820,1
64590,8105,21600,1
64591,7811,22077,1
64592,7778,22555,1
64593,7774,22369,1
64594,8182,22775,1
64595,7920,22917,1
64596,8251,22404,1
64597,8177,23064,1
64598,8402,23433,1
64599,8030,23539,1
64600,8329,22923,1
64601,8256,23799,1
64602,8360,23721,1
64603,8474,23506,1
64604,8288,23465,1
64605,8434,23172,1
64606,8209,22693,1
64607,8433,23465,1
64608,8140,23172,1
64609,8068,22990,1
64610,8430,23461,1
64611,8072,22884,1
64612,7916,22949,1
64613,8250,22917,1
64614,8030,22881,1
64615,7739,22626,1
64616,7738,22880,1
64617,8181,22264,1
64618,7774,22259,1
64619,7701,21639,1
64620,7597,22007,1
64621,7775,21345,1
64622,7335,21491,1
64623,7451,21241,1
64624,7230,20765,1
64625,7083,20362,1
64626,6900,19559,1
64627,6822,19042,1
64628,6567,18859,1
64629,6347,18896,1
64630,6200,18493,1
64631,6270,17830,1
64632,6090,17397,1
64633,5615,16848,1
64634,5154,15589,1
64635,5346,15943,1
64636,5516,16933,1
64637,5734,17296,1
64638,6244,17550,1
64639,6213,17917,1
64640,6422,18708,1
64641,6462,19111,1
64642,6722,19880,1
64643,7116,20130,1
64644,7190,20056,1
64645,7007,20712,1
64646,7221,20997,1
64647,7377,21223,1
64648,7481,21728,1
64649,7662,21838,1
64650,7770,21765,1
64651,7917,21947,1
64652,7845,22164,1
64653,7698,22309,1
64654,7918,22710,1
64655,8098,22165,1
64656,7986,22814,1
64657,8057,22670,1
64658,8208,23292,1
64659,7991,23036,1
64660,8099,22856,1
64661,8062,23145,1
64662,8245,22891,1
64663,8208,23000,1
64664,7954,22673,1
64665,8207,23145,1
64666,8357,22932,1
64667,8063,22891,1
64668,7991,22746,1
64669,7959,22787,1
64670,7880,22527,1
64671,8135,22454,1
64672,7953,22637,1
64673,7882,21984,1
64674,7880,22382,1
64675,7775,21952,1
64676,7702,21551,1
64677,7548,21361,1
64678,7372,21219,1
64679,7336,20965,1
64680,7111,21033,1
64681,7081,20384,1
64682,7268,20171,1
64683,6603,19725,1
64684,6862,19475,1
64685,6608,18930,1
64686,6244,18421,1
64687,6244,17985,1
64688,5953,17513,1
64689,5699,16677,1
64690,5149,15182,1
64691,5327,15724,1
64692,5327,16198,1
64693,5618,16817,1
64694,5952,17441,1
64695,5947,17583,1
64696,6234,18271,1
64697,6349,18859,1
64698,6672,19365,1
64699,6713,19661,1
64700,6932,20027,1
64701,6928,20095,1
64702,7078,20792,1
64703,7239,20955,1
